id_etablissement,nom_etablissement,nom_russe,nom_bielorusse,ville_localite,rue,numero_rue,code_postal,latitude,longitude,site_web,telephone,email,email
way/1234923865,Крайская школа,Крайская школа,Крайская школа,,,,,52.49264746000001,25.99361236666666,,,,
way/1238622263,Даматканавіцкая сярэдняя школа,Домоткановичская средняя школа,Даматканавіцкая сярэдняя школа,,,,,53.11427492222222,26.555344955555558,https://domotkanovichi.kletsk-asveta.gov.by/,,,
way/1239847327,Рассветаўская сярэдняя школа,Рассветовская средняя школа,Рассветаўская сярэдняя школа,,,,,53.104987542857145,26.671705328571424,https://rassvet.kletsk-asveta.gov.by/,,,
way/1240095799,Дзіцячы сад - пачатковая школа №15,Детский сад - начальная школа №15,Дзіцячы сад - пачатковая школа №15,,,,,54.29706386,26.888088520000004,,,,
way/1240457505,Зубкаўская сярэдняя школа,Зубковская средняя школа,Зубкаўская сярэдняя школа,,,,,53.08658175555556,26.768262099999998,https://zubki.kletsk-asveta.gov.by/,,,
way/1241358292,Сярэдняя школа в. Скокі,Средняя школа д. Скоки,Сярэдняя школа в. Скокі,,,,,52.156333213333326,23.638513133333333,,,,
way/1242570909,Гімназія,Гимназия,Гімназія,Кобрын,вуліца Пушкіна,4,225306,52.210173065000006,24.352814025000004,https://gimnkbr.ihb.by/index.php?lang=be,8-01642-3-41-21,kbr-gymn@brest.by,kbr-gymn@brest.by
way/1242989707,Зеленоборская средняя школа,Зеленоборская средняя школа,Зеленоборская средняя школа,,,,,54.014130583333326,28.480824325,http://zelbor.smoledu.by/,+375 1775 65755,,
way/1249004320,Стрельцовская государственная общеобразовательная базовая школа,Стрельцовская государственная общеобразовательная базовая школа,Стрельцовская государственная общеобразовательная базовая школа,,,,,55.35987336000001,27.939978619999998,,,,
way/1254081769,Тучанская сярэдняя школа,Тучанская средняя школа,Тучанская сярэдняя школа,,,,,52.96524930000001,26.54568891111111,https://tucha.kletsk-asveta.gov.by/,,,
way/1254529011,Кухчыцкая сярэдняя школа,Кухчицкая средняя школа,Кухчыцкая сярэдняя школа,,,,,53.032463408333335,26.570398108333336,https://kuhchici.kletsk-asveta.gov.by/,,,
way/1260458014,Галынкаўская сярэдняя школа,Голынковская средняя школа,Галынкаўская сярэдняя школа,,,,,52.89496157999999,26.54857578,https://golinka.kletsk-asveta.gov.by/,,,
way/1261942348,Рудзенская сярэдняя школа,Рудзенская сярэдняя школа,Рудзенская сярэдняя школа,,,,,53.592039810526316,27.867116336842106,,,,
way/1263517261,Сярэдняя школа №2 імя М.П. Масонава,Средняя школа №2 имени Н.П. Массонова,Сярэдняя школа №2 імя М.П. Масонава,,,,,53.0376949,24.102671858333334,https://svisloch2.schools.by/,,,
way/1264704195,Морацкая сярэдняя школа,Морочская средняя школа,Морацкая сярэдняя школа,,,,,52.8820736,26.849220542857136,https://moroch.kletsk-asveta.gov.by/,,,
way/1268701906,Голубаўская базавая школа,Голубовская базовая школа,Голубаўская базавая школа,,,,,55.778876466666674,28.21075648333333,,,,
way/1270599095,Навасёлкаўская базавая школа,Новоселковская базовая школа,Навасёлкаўская базавая школа,,,,,53.01427265555555,26.88859106666667,https://upk-novoselki.schools.by/,,,
way/1271472900,Сярэдняя школа № 1 г. Крычава. Пачатковая школа,Средняя школа № 1 г. Кричева. Начальная школа,Сярэдняя школа № 1 г. Крычава. Пачатковая школа,,,,,53.687361327272725,31.713068781818183,,,,
way/1273355676,Жыліхаўская сярэдняя школа,Жилиховская средняя школа,Жыліхаўская сярэдняя школа,,Садовая вуліца,27,,52.9531443,27.066478288888888,https://zhilihovo.schools.by/,,,
way/1274320371,Бучацінская сярэдняя школа,Бучатинская средняя школа,Бучацінская сярэдняя школа,,,,,52.91580391250001,27.090240137499997,https://buchatino.schools.by/,,,
way/1274419811,Купятичская средняя школа,Купятичская средняя школа,Купятичская средняя школа,,,,,52.16775865714285,26.201800485714283,https://kup.roo-pinsk.gov.by/,682478,kup@roo-pinsk.gov.by,kup@roo-pinsk.gov.by
way/1275702858,Школа №35 імя П.І. Батава,Школа №35 имени П.И. Батова,Школа №35 імя П.І. Батава,,,,,53.205800836363636,29.222626545454546,https://bobr35.schools.by,,,
way/1277812362,Сярэдняя школа № 1,Средняя школа № 1,Сярэдняя школа № 1,,Кастрычніцкая вуліца,22,,52.563751508333326,31.176145425,,,,
way/1279880119,Сярэдняя школа в. Астрамечава,Средняя школа д. Остромечево,Сярэдняя школа в. Астрамечава,,,,,52.26755871818182,23.587872081818183,https://ostromechevo.roobrest.gov.by/,,,
way/1283127001,Лядненская сярэдняя школа,Лядненская средняя школа,Лядненская сярэдняя школа,,,,,52.98529536666667,27.218673872222222,https://ljadno.slutsk-vedy.gov.by/,,,
way/1283711034,Шарашоўская дзіцячая школа мастацтваў,Шерешевская детская школа искусств,Шарашоўская дзіцячая школа мастацтваў,,,,,52.554555640000004,24.217763899999998,,,,
way/1285463603,Лясноўская сярэдняя школа,Лесновская средняя школа,Лясноўская сярэдняя школа,,вуліца Драздовіча,1,,53.25941071666667,27.06693431666667,https://lesnoe.schools.by/,,,
way/1285889510,Глінская СШ,Глинская СШ,Глінская СШ,,,,,53.64941136,31.409651399999994,,,,
way/1287923062,Пацейкаўская сярэдняя школа,Потейковская средняя школа,Пацейкаўская сярэдняя школа,,,,,53.17358829166667,26.955515675,https://potejki.schools.by/,,,
way/1293684765,Ванялевіцкая сярэдняя школа,Ванелевичская средняя школа,Ванялевіцкая сярэдняя школа,,,,,53.091055509090914,27.156752936363638,https://vanelevichi.schools.by/,,,
way/1294635899,Доктаравіцкая сярэдняя школа,Докторовическая средняя школа,Доктаравіцкая сярэдняя школа,,,,,53.095621215384625,27.216626046153845,https://doctorovichi.schools.by/,,,
way/1297898951,Вучэбна-педагагічны комплекс дзіцячы садок - пачатковая школа,Учебно-педагогический комплекс детский сад - начальная школа,Вучэбна-педагагічны комплекс дзіцячы садок - пачатковая школа,,,,,53.20734624285715,27.122619842857144,https://upk-dz.schools.by/,,,
way/1298158487,Сярэдняя школа №2,Средняя школа №2,Сярэдняя школа №2,,,,,53.84687634,28.996452920000003,,,,
way/1299228904,Базовая школа д. Малые Зводы,Базовая школа д. Малые Зводы,Базовая школа д. Малые Зводы,,,,,52.30556111428571,23.48255467142857,,,,
way/1300160580,ГУО Голубицкий детский сад-средняя школа,ГУО Голубицкий детский сад-средняя школа,ГУО Голубицкий детский сад-средняя школа,,,,,52.108202975000005,28.289558441666667,,,,
way/1301446449,Слабадакучынская сярэдняя школа,Слободокучинская средняя школа,Слабадакучынская сярэдняя школа,,,,,53.26032037777778,27.1866911,https://slobodka.schools.by/,,,
way/1302646241,Камсамольская сярэдняя школа,Комсомольская средняя школа,Камсамольская сярэдняя школа,,,,,53.226494566666666,27.359066608333336,https://komsomol.schools.by/,,,
way/1305177658,Салтанаўшчынская сярэдняя школа,Солтановщинская средняя школа,Салтанаўшчынская сярэдняя школа,,,,,53.19478837500001,26.8106299625,https://xn--80aafymnccdzn2g.xn----8sbafcoeer1c5bfp.xn--90ais/,,,
way/1305347227,Дзіцячы сад-базавая школа,Детский сад-базовая школа,Дзіцячы сад-базавая школа,,,,,52.86965876666667,27.034879,https://smolichi.schools.by/,,,
way/1305424156,Сярэдняя школа № 3,Средняя школа № 3,Сярэдняя школа № 3,,,,,53.214914809523805,26.695936947619046,https://xn--3-6tbv.xn----8sbafcoeer1c5bfp.xn--90ais/,,,
way/1309894893,Танежыцкая сярэдняя школа,Танежицкая средняя школа,Танежыцкая сярэдняя школа,,,,,52.91699852222221,27.314358300000002,http://tanejici.slutsk.edu.by,,,
way/1310887618,Беліцкая сярэдняя школа,Беличская средняя школа,Беліцкая сярэдняя школа,,,,,52.944963472727274,27.44992051818182,https://belichi.slutsk-vedy.gov.by,,,
way/1312422751,Селішчанская сярэдняя школа,Селищанская средняя школа,Селішчанская сярэдняя школа,,,,,52.999605181818175,27.408624799999995,https://selische.slutsk-vedy.gov.by,,,
way/1313648272,Сяражская сярэдняя школа,Серяжская средняя школа,Сяражская сярэдняя школа,,,,,53.06112779090909,27.472220509090914,https://serjagi.slutsk-vedy.gov.by,,,
way/1314841195,Маякская сярэдняя школа,Маякская средняя школа,Маякская сярэдняя школа,,,,,53.1222518375,27.454545674999995,https://majak.slutsk-vedy.gov.by,,,
way/1315255769,Знаменская сярэдняя школа,Знаменская средняя школа,Знаменская сярэдняя школа,,,,,53.05644204444445,27.36492198888889,https://znamja.slutsk-vedy.gov.by,,,
way/1315328641,Дзяржаўная ўстанова адукацыі Рудзенская дапаможная школа-інтэрнат,Государственное учреждение образования Руденская вспомогательная школа-интернат,Дзяржаўная ўстанова адукацыі Рудзенская дапаможная школа-інтэрнат,,Ленінская вуліца,45,,53.5875513,27.852223577777778,,,,
way/1318608074,Сярэдняя школа №2 в. Копішча,Средняя школа №2 д. Копище,Сярэдняя школа №2 в. Копішча,Копішча,вуліца Мікалая Камава,15,220125,53.963123933333335,27.652587393333327,,+375 17 242 14 75,,
way/1319609643,Бобрская средняя школа им. А.В.Луначарского,Бобрская средняя школа им. А.В.Луначарского,Бобрская средняя школа им. А.В.Луначарского,Бобр,Магілёўская вуліца,22А,,54.33820657142858,29.278639071428568,https://bobr.uost-krupki.obr.by/,,,
way/1322850975,Сярэдняя школа №92,Средняя школа №92,Сярэдняя школа №92,,,,,53.866396495454545,27.629372154545454,,,,
way/1324943560,Спецыяльная школа № 13 г. Мінска,Специальная школа № 13 г. Минска,Спецыяльная школа № 13 г. Мінска,,,,,53.90034279047619,27.65469075714286,,,,
way/1328214949,Сярэдняя школа №1 імя П.І. Купрыянава,Средняя школа № 1 имени П.И.Куприянова,Сярэдняя школа №1 імя П.І. Купрыянава,,,,,54.09840278181818,28.364643800000007,https://sch1.zhodino-edu.gov.by/,,,
way/1328535464,Лапацінская сярэдняя школа,Лопатинская средняя школа,Лапацінская сярэдняя школа,,,,,52.02046659333333,26.335474480000002,,,,
way/1334995908,Акцябрская базавая школа,Октябрьская базовая школа,Акцябрская базавая школа,,,,,52.852429619999995,27.262232660000002,https://okt.edus.by,,,
way/1340969029,Пясчанская сярэдняя школа,Песчанская средняя школа,Пясчанская сярэдняя школа,,,,,52.643261412499996,27.1230373,https://peschanka.edus.by,,,
way/1341334046,Новапалеская сярэдняя школа,Новапалеская сярэдняя школа,Новапалеская сярэдняя школа,,,,,52.64920782,27.412083670000005,https://npoles.edus.by,,,
way/1344507798,Школа №1,школа № 1,Школа №1,,,,,55.19818115999999,29.653178940000004,,,,
way/1346554766,Доўгаўская сярэдняя школа,Доўгаўская сярэдняя школа,Доўгаўская сярэдняя школа,,,,,52.61164858000001,27.56940216,https://dolgow.edus.by,,,
way/1350747833,Мастацкая школа,Художественная школа,Мастацкая школа,,,,,52.093399266666665,23.677108255555552,,,,
way/1355246645,Крыўлянская сярэдняя школа,Кривлянская средняя школа,Крыўлянская сярэдняя школа,,,,,52.28520492727273,24.067250609090912,,,,
way/1357526230,Специальная школа №1,Специальная школа №1,Специальная школа №1,,,,,52.08946371111111,23.695795927777773,,,,
way/1359781976,Драчоўская базавая школа,Драчоўская базавая школа,Драчоўская базавая школа,,,,,52.576351575,27.722018325,https://dracheva.edus.by,,,
way/1366980269,Сенніцкая сярэдняя школа №2,Сенницкая средняя школа №2,Сенніцкая сярэдняя школа №2,,,,,53.82817471333333,27.507683059999998,,,,
way/1373873261,Ільюшынская сярэдняя школа,Ильюшинская средняя школа,Ільюшынская сярэдняя школа,,,,,55.101722966666664,28.56388476666667,http://il.ushachi.edu.by/,,,
way/1378930288,Речковская средняя школа,Речковская средняя школа,Речковская средняя школа,,,,,52.46334421666668,26.053383800000002,https://rechki.rooivacevichi.gov.by/,529438,rechki@rooivacevichi.gov.by,rechki@rooivacevichi.gov.by
way/1382255061,Средняя школа №5 г. Осиповичи имени Ф.А. Крыловича,Средняя школа №5 г. Осиповичи имени Ф.А. Крыловича,Средняя школа №5 г. Осиповичи имени Ф.А. Крыловича,,,,,53.30446205999999,28.66030238,https://os5.osipovichiedu.gov.by/,,,
way/1394098080,Сярэдняя школа № 5,Средняя школа № 5,Сярэдняя школа № 5,,,,,52.10543945454546,23.646552854545458,,,,
way/1394098081,Гімназія № 3 імя В.М. Верамяюк,Гимназия № 3 имени В.Н. Веремеюк,Гімназія № 3 імя В.М. Верамяюк,,,,,52.10474787,23.647390629999997,,,,
way/1394098082,Сярэдняя школа №27,Средняя школа №27,Сярэдняя школа №27,,,,,52.10487462142857,23.65033778571429,,,,
way/1395590843,Збуражская средняя школа,Збуражская средняя школа,Збуражская средняя школа,,,,,51.769340150000005,23.977285560000002,,,,
way/1418932481,Лежневичский детский сад - базовая школа,Лежневичский детский сад - базовая школа,Лежневичский детский сад - базовая школа,,,,,53.89795327142857,26.064790714285717,,,,
way/1419391883,Жидченская средняя школа,Жидченская средняя школа,Жидченская средняя школа,,,,,51.95776702941177,25.953748682352934,,,,
way/1419650425,Языльская сярэдняя школа,Языльская сярэдняя школа,Языльская сярэдняя школа,,,,,52.97979221000001,27.969363969999996,https://yazil.starye-dorogi.by/,,,
way/1424116218,Замшанская базавая школа,Замшанская базовая школа,Замшанская базавая школа,,,,,51.83317108,24.08493584,,,,
way/1424469650,Хаціслаўская сярэдняя школа,Хотиславская средняя школа,Хаціслаўская сярэдняя школа,,,,,51.710352362500004,24.0984267,,,,
way/1425015374,Мельніцкая базавая школа,Мельникская базовая школа,Мельніцкая базавая школа,,,,,51.73045046666667,24.12089333333333,,,,
way/1425590085,Крываносаўская сярэдняя школа,Крываносаўская сярэдняя школа,Крываносаўская сярэдняя школа,,,,,52.88775375,28.386123208333327,https://krivonosy.starye-dorogi.by/,,,
way/1426414305,Міжшкольны навучальна-вытворчы камбінат,Межшкольный учебно-производственный комбинат,Міжшкольны навучальна-вытворчы камбінат,,,,,51.96578686,24.599709400000002,,,,
way/1435122692,Любкаўшчынская сярэдняя школа,Любкаўшчынская сярэдняя школа,Любкаўшчынская сярэдняя школа,,,,,53.347294425,26.793723662499996,https://lub.stolbtsy-edu.gov.by/,,,
way/1435816007,Вішнявецкая сярэдняя школа,Вішнявецкая сярэдняя школа,Вішнявецкая сярэдняя школа,,,,,53.35167104285715,26.68826117142857,https://vishnevec.stolbtsy-edu.gov.by/,,,
way/1441676472,Атраднаўская сярэдняя школа,Атраднаўская сярэдняя школа,Атраднаўская сярэдняя школа,,,,,52.71057796923076,27.78543687692307,http://otradnoe.luban.edu.by/,,,
way/1442272292,Горкаўская сярэдняя школа,Горкаўская сярэдняя школа,Горкаўская сярэдняя школа,,,,,53.386876599999994,26.631057342105258,,,,
way/1442833908,Гараднянская сярэдняя школа,Городнянская средняя школа,Гараднянская сярэдняя школа,,,,,51.865778420000005,26.51085574,https://grd.roo-stolin.gov.by/,,,
way/1443331611,Мяжанская дзіцячы сад-сярэдняя школа,Межанская детский сад-средняя школа,Мяжанская дзіцячы сад-сярэдняя школа,,,,,55.68129273750001,30.420525,,,,
way/1443675416,Бялкаўшчынскі яслі-сад-пачатковая школа,Бялкаўшчынскі яслі-сад-пачатковая школа,Бялкаўшчынскі яслі-сад-пачатковая школа,Бялкоўшчына,Цэнтральная вуліца,23,,54.45317375384616,26.319322746153844,,+375 (1592) 9-52-24,,
way/1444277531,Кіселявецкі дзіцячы сад-сярэдняя школа,Киселевецкий детский сад-средняя школа,Кіселявецкі дзіцячы сад-сярэдняя школа,,,,,52.17116038571429,24.456404214285715,,,,
way/1444439560,Барысаўская пачатковая школа,Борисовская начальная школа,Барысаўская пачатковая школа,,,,,52.18818720000001,24.389563933333335,http://boris.kobrin.edu.by/,,,
way/1445776688,Дзіцячая мастацкая школа мастацтваў г. Гомеля,Детская художественная школа искусств г.Гомеля,Дзіцячая мастацкая школа мастацтваў г. Гомеля,,,,,52.443082325,30.99753220833334,,,,
way/1445915392,Залужская сярэдняя школа,Залужская сярэдняя школа,Залужская сярэдняя школа,,,,,53.4444131904762,26.600558119047623,https://zalujie.stolbtsy-edu.gov.by/,,,
way/1447732195,Жабінкаўскі раённы цэнтр для дзяцей і моладзі,Жабинковский районный центр творчества для детей и молодежи,Жабінкаўскі раённы цэнтр для дзяцей і моладзі,,,,,52.19657228421053,24.01002765263158,,,,
way/1448136837,Старасвержанская сярэдняя школа,Старасвержанская сярэдняя школа,Старасвержанская сярэдняя школа,,,,,53.46074417333334,26.68340648666667,https://stsverzhen.stolbtsy-edu.gov.by/,,,
way/1449256477,Марковичский детский сад-средняя школа,Марковичский детский сад-средняя школа,Марковичский детский сад-средняя школа,,,,,52.115029760000006,31.200771420000002,,,,
way/1450105237,Хідрынская сярэдняя школа,Хидринская средняя школа,Хідрынская сярэдняя школа,,,,,52.14842483333334,24.3700367,,,,
way/1454829987,Вобчынская базавая школа,Вобчынская базавая школа,Вобчынская базавая школа,,,,,52.75658556363637,27.913814754545456,http://obchin.luban.edu.by/,,,
way/1463507620,Мінянская сярэдняя школа,Минянская средняя шкла,Мінянская сярэдняя школа,,,,,52.30488460000001,24.4456304,,,,
way/1463689901,Астроміцкая дзіцячая школа мастацтваў,Остромичская детская школа искусств,Астроміцкая дзіцячая школа мастацтваў,,,,,52.275011799999994,24.468097840000002,,,,
way/1463747448,Школа-інтэрнат для глуханямых,Школа-интернат для глухонемых,Школа-інтэрнат для глуханямых,,,,,52.134016499999994,26.11796056923077,,,,
way/1466778294,Тальская сярэдняя школа імя І.А.Муравейкі,Тальская сярэдняя школа імя І.А.Муравейкі,Тальская сярэдняя школа імя І.А.Муравейкі,,,,,52.85640484545454,27.955559100000002,https://talschool.by/,,,
way/1515489513,учебный корпус,учебный корпус,,,,,,52.086551639999996,23.64967282,,,,
way/1520996061,Бараўлянская сярэдняя школа №4,Бараўлянская сярэдняя школа №4,Бараўлянская сярэдняя школа №4,Лескаўка,Рублёўская вуліца,3А,223040,54.002392811111115,27.731420222222223,,,,
way/629849552,Магілёўская дзіцячая школа выяўленчых мастацтваў (корпус №1),Магілёўская дзіцячая школа выяўленчых мастацтваў (корпус №1),Магілёўская дзіцячая школа выяўленчых мастацтваў (корпус №1),,,,,53.90075079,30.337301139999994,,,,
node/281679081,ДМШ 3,ДХШ 3,ДМШ 3,,,,,53.9103062,27.5898314,,,,
node/306062390,Балетная Школа,Балетная Школа,Балетная Школа,,,,,52.09391,23.71667,,,,
node/306062444,ЦКРОІР Стымул,ЦКРОИР Стимул,ЦКРОІР Стымул,,вуліца Будзённага,48,,52.09167,23.69931,,,,
node/306063064,Нядзельная школа,Воскресная школа,Нядзельная школа,,,,,52.09714,23.68908,,,,
node/306063079,Вячэрняя школа,Вечерняя школа,Вячэрняя школа,,,,,52.0977246,23.6901607,,,,
node/306064379,НВК №1,Упк №1,НВК №1,,,,,52.3666693,30.4261048,,,,
node/306064405,Школа-Інтэрнат,Школа-Интернат,Школа-Інтэрнат,,,,,52.3663958,30.3820977,,,,
node/306064701,Дом-інтарнат,Дом-интернат,Дом-інтарнат,,,,,52.05857,29.19941,,,,
node/306065532,СШ № 2,СШ № 2,СШ № 2,,,,,54.093491,28.3243465,,,,
node/306068159,Школа мастацтваў №2,Школа Искусств № 2,Школа мастацтваў №2,,,,,52.4762027,31.0259091,,,,
node/320409634,Дзіцячая мастацкая школа,Детская художественная школа искусств,Дзіцячая мастацкая школа,Гродна,вуліца Карбышава,10,,53.6814849,23.8363661,http://artschool.na.by/,+375 152 72 32 32,artschool@tut.by,artschool@tut.by
node/320409644,Дзіцячая мастацкая школа мастацтваў,Детская художественная школа искусств,Дзіцячая мастацкая школа мастацтваў,,,,,53.6802496,23.8349525,http://www.art-school.by/,+375152623516,1988@art-school.by,1988@art-school.by
node/331222795,Сярэдняя школа №4,Средняя школа №4,Сярэдняя школа №4,,,,,52.6279966,29.7518979,,,,
node/378305973,СШ №3,СШ №3,СШ №3,,,,,53.3951544,24.5348982,,,,
node/452534419,Сярэдняя школа № 27,Средняя школа № 27,Сярэдняя школа № 27,,вуліца Песіна,30А,,52.4383952,31.0024769,http://www.school27-gomel.by/,+375 232 32-01-15,school27@gomel.centroo.by,school27@gomel.centroo.by
node/577625909,Школа № 2,Школа № 2,Школа № 2,,,,,53.0793018,30.0464657,,,,
node/612437657,Школа мастацтваў,ШКОЛА ИССКУСТВ,Школа мастацтваў,,,,,53.481269,26.73641,,,,
node/612450715,Дзіцяча-юнацкай творчасці,ДЕТСКО-ЮНОШЕСКОГО ТВОРЧЕСТВА,Дзіцяча-юнацкай творчасці,,,,,53.48207,26.74958,,,,
node/638539149,СШ №42,СШ №42,СШ №42,,,,,52.5395307,30.9071775,,,,
node/638539187,СШ №13,СШ №13,СШ №13,,,,,52.5366325,30.9131664,,,,
node/700209386,Школа мастацтваў №1,Школа искусств №1,Школа мастацтваў №1,,,,,55.1672769,30.2136413,,,,
node/806433926,Дзіцячая мастацкая школа,Детская художественная школа,Дзіцячая мастацкая школа,,,,,55.1963385,30.2051351,http://www.hudojka.by/,+375(212) 37-02-60;+375(212) 37-23-94,,vitebsk.hudojka@mail.ru
node/833772643,Пярковіцкая санаторная школа-інтэрнат,Перковичская санаторная школа-интернат,Пярковіцкая санаторная школа-інтэрнат,,,,,52.1774055,25.0285263,,,,
node/914388470,СШ №2,СШ №2,СШ №2,,,,,53.5096185,28.1493794,,,,
node/919499702,Школа Мастацваў,Школа искусств,Школа Мастацваў,,,,,52.4678111,30.8060537,,,,
node/979279076,ДЮСШ па грэблевым відам спорту,ДЮСШ по гребным видам спорта,ДЮСШ па грэблевым відам спорту,,,,,52.085248,23.7242228,,,,
node/1118913422,СОЛ Мінск,СОЛ Минск,СОЛ Мінск,,,,,53.9506018,27.6861801,,,,
node/1233154359,Гімназія,Гимназия,Гімназія,,,,,52.7569771,26.4305894,,,,
node/1233154380,Музычная школа,Музыкальная школа,Музычная школа,,,,,52.7505504,26.4156984,,,,
node/1370855867,Акцябрская сярэдняя школа,Октябрьская средняя школа,Акцябрская сярэдняя школа,Акцябр,Цэнтральная вуліца,15,223134,54.42862,27.7433711,https://oktjabr-logoisk.schools.by/,+375 1774 72 2 99,,
node/1377652352,Майфрыдам-цэнтр,Майфридом-центр,Майфрыдам-цэнтр,Мінск,завулак Калініна,16,,53.9327616,27.6086701,,,,
node/1528347551,СШ №2 імя К. Крапівы,СШ №2 им. К.Крапивы,СШ №2 імя К. Крапівы,,,,,53.4667793,27.2109317,,,,
node/1559608214,Музычная школа,Музыкальная школа,Музычная школа,,,,,53.7147964,28.4181935,,,,
node/1643324592,Ліцэй,Лицей,Ліцэй,,,,,53.9481027,27.3490567,,,,
node/1734264984,Царкоўна-прыходская школа,Церковно-приходская школа,Царкоўна-прыходская школа,,,,,55.162218,30.2127484,,,,
node/1738981391,Музычная школа,Музыкальная школа,Музычная школа,,,,,55.3985596,26.6312499,,,,
node/1868771127,Сярэдняя школа №1,Средняя школа №1,Сярэдняя школа №1,,,,,53.6030684,24.7364763,http://sch1.shhuchin.edu.by/,+375 15 14 29951,sch1@shhuchin.edu.by,sch1@shhuchin.edu.by
node/2061662506,Раённы эколага-біялагічны цэнтр дзяцей і юнацтва,Районный эколого-биологический центр детей и юношества,Раённы эколага-біялагічны цэнтр дзяцей і юнацтва,,,,,53.1621203,24.4545108,,,,
node/2078717164,Музычная школа,Музыкальная школа,Музычная школа,,,,,53.1640489,24.4586479,,,,
node/2078717172,Школа мастацтваў,Школа искусств,Школа мастацтваў,,,,,53.1632627,24.4608646,,,,
node/2099797990,Мормальская сярэдняя школа,Мормальская средняя школа,Мормальская сярэдняя школа,,,,,52.7701999,29.8897085,,,,
node/2131952696,Вячэрняя школа,Вечерняя школа,Вячэрняя школа,,,,,54.029746,28.0869768,,,,
node/2179572045,Азярцоўская сярэдняя школа,Озерцовская средняя школа,Азярцоўская сярэдняя школа,,,,,53.8430445,27.3927938,,,,
node/2185553962,Прафесійны ліцэй,Дзержинский профессиональный лицей,Прафесійны ліцэй,,,,,53.6741724,27.1304803,,,,
node/2185560220,Гімназія,Гимназия,Гімназія,,,,,53.6873326,27.1396025,,,,
node/2186771077,Дзіцячая школа мастацтваў,Детская школа искусств,Дзіцячая школа мастацтваў,,,,,53.6856675,27.1279404,,,,
node/2186925313,Сярэдняя школа №2,Средняя школа №2,Сярэдняя школа №2,,,,,53.6825632,27.1251504,,,,
node/2187013273,ДЮСШ,ДЮСШ,ДЮСШ,,,,,53.6844496,27.1382633,,,,
node/2327044442,Нядзельная школа,Нядзельная школа,Нядзельная школа,,,,,55.5668079,28.2142917,,,,
node/2339747305,Спецыялізаваная дзіцяча-юнацкая школа алімпійскага рэзерву №2,Специализированная детско-юношеская школа олимпийского резерва №2,Спецыялізаваная дзіцяча-юнацкая школа алімпійскага рэзерву №2,,,,,53.6647512,23.8195869,https://sdushor2grodno.by/,+375152967902;+375152663478,sdushor2grodno@mail.ru,sdushor2grodno@mail.ru
node/2354923235,Школа в. Праскурні,Школа д.Проскурни,Школа в. Праскурні,,,,,52.807708,30.0797967,,,,
node/2415611390,Школа для дзяцей з парушэннем слыху,Школа для детей с нарушением слуха,Школа для дзяцей з парушэннем слыху,,,,,53.1353771,29.2303097,,,,
node/2415620583,Школа 19,Школа 19,Школа 19,,Інтэрнацыянальная вуліца,51,213819,53.1375418,29.2020836,,,,
node/2460418304,Цэнтр дзіцячай творчасці,Центр Детского творчества,Цэнтр дзіцячай творчасці,,,,,52.3658545,30.4041792,https://rctdim.by/,+375 (2340) 2-70-84,rechitsa_tsdt@mail.ru,rechitsa_tsdt@mail.ru
node/2552975127,Навасёлкаўская сярэдняя школа,Новоселковская С/Ш,Навасёлкаўская сярэдняя школа,,Школьная вуліца,,211832,55.1428194,27.0131087,,,,
node/2613170402,ДУА «ЦДА ДзіМ «Светач» г.Мінска»,ГУО «ЦДО ДиМ «Светоч» г.Минска»,ДУА «ЦДА ДзіМ «Светач» г.Мінска»,,вуліца Якуба Коласа,,,53.9298627,27.5970664,http://svetoch.minsk.edu.by,+375 17 2371123,svetoch@minsk.edu.by,svetoch@minsk.edu.by
node/2621535606,Дзіцячая музычная школа,Детская музыкальная школа,Дзіцячая музычная школа,,,,,52.7793823,27.5466108,,,,
node/2624615074,Гурток юных натуралістаў,кружок «юных натуралистов»,Гурток юных натуралістаў,,,,,52.7859593,27.5343232,,,,
node/2680783323,Рэчыцкі раённы ліцэй,Речицкий районный лицей,Рэчыцкі раённы ліцэй,Рэчыца,Савецкая вуліца,55,247500,52.3682701,30.3955288,https://licei.rechitsa.gov.by/,+375234049398,licei@rechitsa-edu.gov.by,licei@rechitsa-edu.gov.by
node/2723888925,ЦДАДзіМ «Маяк»,ЦДОДиМ «Маяк»,ЦДАДзіМ «Маяк»,Мінск,Палявы завулак,2А,,53.8762693,27.566085,https://mayak.minskedu.gov.by/,,,
node/2781013735,Школа аг. Пірэвічы,Школа аг. Пиревичи,Школа аг. Пірэвічы,,,,,52.7844975,30.3294365,,,,
node/2810420471,Школа аг. Красны Бераг,Школа аг.Красный Берег,Школа аг. Красны Бераг,,,,,52.9467459,29.7899618,,,,
node/2830926389,Школа в. Скепня,Школа д.Скепня,Школа в. Скепня,,,,,52.7603486,30.2234624,,,,
node/2905383044,Школа-Інтэрнат,Школа-Интернат,Школа-Інтэрнат,,,,,53.9345602,30.2882028,,,,
node/2957609697,Навучальны цэнтр цэнтра занятасці,Учебный центр центра занятости,Навучальны цэнтр цэнтра занятасці,,,,,52.1042201,23.6769525,,,,
node/2961991587,ДЮСШ,ДЮСШ,ДЮСШ,,,,,55.9024093,28.8117164,,+375 (2159) 4-28-61,,
node/3014280838,Музычная школа,Музыкальная школа,Музычная школа,,,,,53.4560648,26.4582152,,,,
node/3158396233,Нядзельная школа,Воскресная школа,Нядзельная школа,,,,,53.9564808,27.5382689,,+375 29 7559268,,
