"code","name","academy","address","email","phone","student_count","public","url"
"0870991E","Ecole maternelle","Limoges","4 rue de la Gare, 87110 BOSMIE L AIGUILLE","ce.0870991E@ac-limoges.fr","0555390027","104","true","https://www.education.gouv.fr/annuaire/87110/bosmie-l-aiguille/ecole/0870991e/ecole-maternelle.html"
"0870514L","Ecole primaire publique","Limoges","10 rue DE LA PEYRADE, 87110 SOLIGNAC","ce.0870514L@ac-limoges.fr","0555906155","77","true","https://www.education.gouv.fr/annuaire/87110/solignac/ecole/0870514l/ecole-primaire-publique.html"
"0870311R","Ecole élémentaire publique","Limoges","LE BOURG, 87130 MASLEON","ce.0870311R@ac-limoges.fr","0555570387","20","true","https://www.education.gouv.fr/annuaire/87130/masleon/ecole/0870311r/ecole-elementaire-publique.html"
"0870413B","Ecole élémentaire publique","Limoges","22 route du Mont Gargan, 87130 LA CROISILLE SUR BRIANCE","ce.0870413B@ac-limoges.fr","0555717467","28","true","https://www.education.gouv.fr/annuaire/87130/la-croisille-sur-briance/ecole/0870413b/ecole-elementaire-publique.html"
"0870844V","Ecole primaire publique","Limoges","7 route de Gravellona, 87130 LINARDS","ce.0870844V@ac-limoges.fr","0555755871","92","true","https://www.education.gouv.fr/annuaire/87130/linards/ecole/0870844v/ecole-primaire-publique.html"
"0870493N","Ecole élémentaire publique","Limoges","Bourg, 87140 ST PARDOUX LE LAC","ce.0870493N@ac-limoges.fr","0555028768","37","true","https://www.education.gouv.fr/annuaire/87140/saint-pardoux-le-lac/ecole/0870493n/ecole-elementaire-publique.html"
"0870518R","Ecole élémentaire publique","Limoges","LE BOURG, 87140 THOURON","ce.0870518R@ac-limoges.fr","0555534808","52","true","https://www.education.gouv.fr/annuaire/87140/thouron/ecole/0870518r/ecole-elementaire-publique.html"
"0870884N","Ecole élémentaire publique","Limoges","8 rue de l'Hôtel de Ville, 87140 NANTIAT","ce.0870884N@ac-limoges.fr","0555534246","114","true","https://www.education.gouv.fr/annuaire/87140/nantiat/ecole/0870884n/ecole-elementaire-publique.html"
"0870332N","Ecole primaire publique","Limoges","26 place Roger Couegnas, 87140 ST PARDOUX LE LAC","ce.0870332N@ac-limoges.fr","0555602040","51","true","https://www.education.gouv.fr/annuaire/87140/saint-pardoux-le-lac/ecole/0870332n/ecole-primaire-publique.html"
"0870885P","Ecole primaire publique","Limoges","1 rue Jules Ferry, 87150 ORADOUR SUR VAYRES","ce.0870885P@ac-limoges.fr","0555781001","88","true","https://www.education.gouv.fr/annuaire/87150/oradour-sur-vayres/ecole/0870885p/ecole-primaire-publique.html"
"0870802Z","Ecole Primaire Publique","Limoges","6 place de la Mairie, 87150 CHAMPAGNAC LA RIVIERE","ce.0870802Z@ac-limoges.fr","0555782647","36","true","https://www.education.gouv.fr/annuaire/87150/champagnac-la-riviere/ecole/0870802z/ecole-primaire-publique.html"
"0870826A","Ecole primaire publique","Limoges","Rue du 8 Mai, 87150 CUSSAC","ce.0870826A@ac-limoges.fr","0555709191","86","true","https://www.education.gouv.fr/annuaire/87150/cussac/ecole/0870826a/ecole-primaire-publique.html"
"0871024R","Ecole primaire Les Bayles","Limoges","Avenue Gunter Koch, 87170 ISLE","ce.0871024R@ac-limoges.fr","0555011983","431","true","https://www.education.gouv.fr/annuaire/87170/isle/ecole/0871024r/ecole-primaire-les-bayles.html"
"0870363X","Ecole Elémentaire Publique","Limoges","6 avenue Jean-Baptiste Bouzat, 87190 ST HILAIRE LA TREILLE","ce.0870363X@ac-limoges.fr","0555762992","12","true","https://www.education.gouv.fr/annuaire/87190/saint-hilaire-la-treille/ecole/0870363x/ecole-elementaire-publique.html"
"0870535J","Ecole élémentaire publique","Limoges","Impasse Pingault, 87200 ST JUNIEN","ce.0870535J@ac-limoges.fr","0555021577","156","true","https://www.education.gouv.fr/annuaire/87200/saint-junien/ecole/0870535j/ecole-elementaire-publique.html"
"0870370E","Ecole maternelle Léon Gambetta","Limoges","14 boulevard Marcel Cachin, 87200 ST JUNIEN","ce.0870370E@ac-limoges.fr","0555021685","74","true","https://www.education.gouv.fr/annuaire/87200/saint-junien/ecole/0870370e/ecole-maternelle-leon-gambetta.html"
"0870352K","Ecole primaire publique","Limoges","50 route du Muguet HAMEAU DE LA FABRIQUE, 87200 ST BRICE SUR VIENNE","ce.0870352K@ac-limoges.fr","0555021288","44","true","https://www.education.gouv.fr/annuaire/87200/saint-brice-sur-vienne/ecole/0870352k/ecole-primaire-publique.html"
"0870373H","Ecole primaire publique","Limoges","11 rue des Ecoles, 87200 CHAILLAC SUR VIENNE","ce.0870373H@ac-limoges.fr","0555025160","94","true","https://www.education.gouv.fr/annuaire/87200/chaillac-sur-vienne/ecole/0870373h/ecole-primaire-publique.html"
"0875000M","Ecole élémentaire publique","Limoges","Place de la République, 87220 FEYTIAT","ce.0875000M@ac-limoges.fr","0555484323","351","true","https://www.education.gouv.fr/annuaire/87220/feytiat/ecole/0875000m/ecole-elementaire-publique.html"
"0870432X","Ecole primaire","Limoges","LE BOURG, 87220 AUREIL","ce.0870432X@ac-limoges.fr","0555002478","89","true","https://www.education.gouv.fr/annuaire/87220/aureil/ecole/0870432x/ecole-primaire.html"
"0870135Z","Ecole primaire publique","Limoges","LE BOURG, 87220 EYJEAUX","ce.0870135Z@ac-limoges.fr","0555002995","171","true","https://www.education.gouv.fr/annuaire/87220/eyjeaux/ecole/0870135z/ecole-primaire-publique.html"
"0870372G","Ecole élémentaire publique","Limoges","LE BOURG, 87230 LES CARS","ce.0870372G@ac-limoges.fr","0555369026","49","true","https://www.education.gouv.fr/annuaire/87230/les-cars/ecole/0870372g/ecole-elementaire-publique.html"
"0870467K","Ecole élémentaire publique","Limoges","Place Charles de Gaulle, 87230 BUSSIERE GALANT","ce.0870467K@ac-limoges.fr","0555788676","42","true","https://www.education.gouv.fr/annuaire/87230/bussiere-galant/ecole/0870467k/ecole-elementaire-publique.html"
"0870196R","Ecole élementaire publique","Limoges","LE BOURG, 87230 PAGEAS","ce.0870196R@ac-limoges.fr","0555785872","58","true","https://www.education.gouv.fr/annuaire/87230/pageas/ecole/0870196r/ecole-elementaire-publique.html"
"0870378N","Ecole maternelle","Limoges","Place Salvador Allende, 87230 CHALUS","ce.0870378N@ac-limoges.fr","0555784616","53","true","https://www.education.gouv.fr/annuaire/87230/chalus/ecole/0870378n/ecole-maternelle.html"
"0875001N","Ecole primaire publique","Limoges","24 rue Jean Rateau, 87230 FLAVIGNAC","ce.0875001N@ac-limoges.fr","0555391139","81","true","https://www.education.gouv.fr/annuaire/87230/flavignac/ecole/0875001n/ecole-primaire-publique.html"
"0870146L","Ecole Maternelle Publique","Limoges","16 rue des Bayles, 87250 FROMENTAL","ce.0870146L@ac-limoges.fr","0555760626","22","true","https://www.education.gouv.fr/annuaire/87250/fromental/ecole/0870146l/ecole-maternelle-publique.html"
"0870366A","Ecole élémentaire publique","Limoges","Avenue des Ligures, 87260 ST JEAN LIGOURE","ce.0870366A@ac-limoges.fr","0555447646","48","true","https://www.education.gouv.fr/annuaire/87260/saint-jean-ligoure/ecole/0870366a/ecole-elementaire-publique.html"
"0870362W","Ecole primaire publique","Limoges","LE BOURG, 87260 ST HILAIRE BONNEVAL","ce.0870362W@ac-limoges.fr","0555006974","76","true","https://www.education.gouv.fr/annuaire/87260/saint-hilaire-bonneval/ecole/0870362w/ecole-primaire-publique.html"
"0870358S","Ecole primaire publique","Limoges","LE BOURG, 87260 ST GENEST SUR ROSELLE","ce.0870358S@ac-limoges.fr","0555084107","64","true","https://www.education.gouv.fr/annuaire/87260/saint-genest-sur-roselle/ecole/0870358s/ecole-primaire-publique.html"
"0870473S","Ecole primaire publique","Limoges","LE BOURG, 87260 VICQ SUR BREUILH","ce.0870473S@ac-limoges.fr","0555006676","93","true","https://www.education.gouv.fr/annuaire/87260/vicq-sur-breuilh/ecole/0870473s/ecole-primaire-publique.html"
"0875006U","Ecole élémentaire publique","Limoges","176 avenue de Limoges, 87270 COUZEIX","ce.0875006U@ac-limoges.fr","0555393481","616","true","https://www.education.gouv.fr/annuaire/87270/couzeix/ecole/0875006u/ecole-elementaire-publique.html"
"0875059B","ECOLE MATERNELLE COUZEIX 2 F DOLTO","Limoges","Rue Françoise Dolto, 87270 COUZEIX","ce.0875059B@ac-limoges.fr","0555042669","101","true","https://www.education.gouv.fr/annuaire/87270/couzeix/ecole/0875059b/ecole-maternelle-couzeix-2-f-dolto.html"
"0871014E","Ecole primaire publique","Limoges","22 rue du 8 Mai 1945, 87270 BONNAC LA COTE","ce.0871014E@ac-limoges.fr","0555366606","192","true","https://www.education.gouv.fr/annuaire/87270/bonnac-la-cote/ecole/0871014e/ecole-primaire-publique.html"
"0870762F","Ecole élémentaire Jean Montalat","Limoges","9 rue Jean Montalat, 87280 LIMOGES","ce.0870762F@ac-limoges.fr","0555353861","161","true","https://www.education.gouv.fr/annuaire/87280/limoges/ecole/0870762f/ecole-elementaire-jean-montalat.html"
"0870893Y","Ecole élémentaire Marcel Proust","Limoges","54 avenue de Beaubreuil, 87280 LIMOGES","ce.0870893Y@ac-limoges.fr","0555354406","102","true","https://www.education.gouv.fr/annuaire/87280/limoges/ecole/0870893y/ecole-elementaire-marcel-proust.html"
"0871026T","Ecole maternelle Gérard Philipe","Limoges","11 allée MARCEL PROUST, 87280 LIMOGES","ce.0871026T@ac-limoges.fr","0555354459","126","true","https://www.education.gouv.fr/annuaire/87280/limoges/ecole/0871026t/ecole-maternelle-gerard-philipe.html"
"0870822W","Ecole maternelle Jacques Brel","Limoges","31 avenue de Beaune BEAUNE LES MINES, 87280 LIMOGES","ce.0870822W@ac-limoges.fr","0555367866","85","true","https://www.education.gouv.fr/annuaire/87280/limoges/ecole/0870822w/ecole-maternelle-jacques-brel.html"
"0870925H","Ecole maternelle Les Homérides","Limoges","16 rue Homère, 87280 LIMOGES","ce.0870925H@ac-limoges.fr","0555354438","68","true","https://www.education.gouv.fr/annuaire/87280/limoges/ecole/0870925h/ecole-maternelle-les-homerides.html"
"0870851C","Ecole maternelle Marcel Proust","Limoges","94 rue Rhin et Danube, 87280 LIMOGES","ce.0870851C@ac-limoges.fr","0555354427","67","true","https://www.education.gouv.fr/annuaire/87280/limoges/ecole/0870851c/ecole-maternelle-marcel-proust.html"
"0870216M","Ecole élémentaire publique","Limoges","LE BOURG, 87290 RANCON","ce.0870216M@ac-limoges.fr","0555602403","37","true","https://www.education.gouv.fr/annuaire/87290/rancon/ecole/0870216m/ecole-elementaire-publique.html"
"0870485E","Ecole primaire publique","Limoges","8 rue Tramway, 87290 ST SORNIN LEULAC","ce.0870485E@ac-limoges.fr","0555763001","14","true","https://www.education.gouv.fr/annuaire/87290/saint-sornin-leulac/ecole/0870485e/ecole-primaire-publique.html"
"0870795S","Ecole maternelle Jolibois","Limoges","Avenue Georges Pompidou, 87300 BELLAC","ce.0870795S@ac-limoges.fr","0555681057","38","true","https://www.education.gouv.fr/annuaire/87300/bellac/ecole/0870795s/ecole-maternelle-jolibois.html"
"0870768M","Ecole primaire publique","Limoges","LE BOURG, 87300 ST BONNET DE BELLAC","ce.0870768M@ac-limoges.fr","0555600565","41","true","https://www.education.gouv.fr/annuaire/87300/saint-bonnet-de-bellac/ecole/0870768m/ecole-primaire-publique.html"
"0870663Y","Ecole primaire publique","Limoges","9 rue Jules Ferry, 87310 COGNAC LA FORET","ce.0870663Y@ac-limoges.fr","0555038093","139","true","https://www.education.gouv.fr/annuaire/87310/cognac-la-foret/ecole/0870663y/ecole-primaire-publique.html"
"0870911T","Ecole primaire publique","Limoges","3 rue Lamartine, 87310 ST LAURENT SUR GORRE","ce.0870911T@ac-limoges.fr","0555000155","91","true","https://www.education.gouv.fr/annuaire/87310/saint-laurent-sur-gorre/ecole/0870911t/ecole-primaire-publique.html"
"0871015F","Ecole primaire publique","Limoges","40 avenue de la Libération, 87320 VAL D OIRE ET GARTEMPE","ce.0871015F@ac-limoges.fr","0555684242","84","true","https://www.education.gouv.fr/annuaire/87320/val-d-oire-et-gartempe/ecole/0871015f/ecole-primaire-publique.html"
"0870162D","Ecole primaire publique","Limoges","19 rue de l'Ecole, 87340 LA JONCHERE ST MAURICE","ce.0870162D@ac-limoges.fr","0555398341","110","true","https://www.education.gouv.fr/annuaire/87340/la-jonchere-saint-maurice/ecole/0870162d/ecole-primaire-publique.html"
"0870891W","Ecole maternelle Henri Wallon","Limoges","MORPIENAS, 87350 PANAZOL","ce.0870891W@ac-limoges.fr","0555307888","155","true","https://www.education.gouv.fr/annuaire/87350/panazol/ecole/0870891w/ecole-maternelle-henri-wallon.html"
"0870203Y","Ecole maternelle Pauline Kergomard","Limoges","11 place de la République, 87350 PANAZOL","ce.0870203Y@ac-limoges.fr","0555064783","152","true","https://www.education.gouv.fr/annuaire/87350/panazol/ecole/0870203y/ecole-maternelle-pauline-kergomard.html"
"0870159A","Ecole élémentaire publique","Limoges","LE BOURG, 87370 JABREILLES LES BORDES","ce.0870159A@ac-limoges.fr","0555398255","21","true","https://www.education.gouv.fr/annuaire/87370/jabreilles-les-bordes/ecole/0870159a/ecole-elementaire-publique.html"
"0870441G","Ecole élémentaire publique","Limoges","LE BOURG, 87370 BERSAC SUR RIVALIER","ce.0870441G@ac-limoges.fr","0555714439","53","true","https://www.education.gouv.fr/annuaire/87370/bersac-sur-rivalier/ecole/0870441g/ecole-elementaire-publique.html"
"0870744L","Ecole maternelle","Limoges","LE BOURG, 87370 ST SULPICE LAURIERE","ce.0870744L@ac-limoges.fr","0555715922","27","true","https://www.education.gouv.fr/annuaire/87370/saint-sulpice-lauriere/ecole/0870744l/ecole-maternelle.html"
"0870215L","Ecole primaire publique","Limoges","LE BOURG, 87380 LA PORCHERIE","ce.0870215L@ac-limoges.fr","0555718682","15","true","https://www.education.gouv.fr/annuaire/87380/la-porcherie/ecole/0870215l/ecole-primaire-publique.html"
"0870386X","Ecole primaire publique","Limoges","LE BOURG, 87380 CHATEAU CHERVIX","ce.0870386X@ac-limoges.fr","0555489090","67","true","https://www.education.gouv.fr/annuaire/87380/chateau-chervix/ecole/0870386x/ecole-primaire-publique.html"
"0870823X","Ecole primaire publique","Limoges","Rue des Ecoles, 87380 ST GERMAIN LES BELLES","ce.0870823X@ac-limoges.fr","0555718251","109","true","https://www.education.gouv.fr/annuaire/87380/saint-germain-les-belles/ecole/0870823x/ecole-primaire-publique.html"
"0870393E","Ecole élémentaire publique","Limoges","LE BOURG, 87400 LE CHATENET EN DOGNON","ce.0870393E@ac-limoges.fr","0555571094","20","true","https://www.education.gouv.fr/annuaire/87400/le-chatenet-en-dognon/ecole/0870393e/ecole-elementaire-publique.html"
"0870333P","Ecole primaire publique","Limoges","14 rue Antoine de Saint Exupéry, 87400 ROYERES","ce.0870333P@ac-limoges.fr","0555561796","92","true","https://www.education.gouv.fr/annuaire/87400/royeres/ecole/0870333p/ecole-primaire-publique.html"
"0870356P","Ecole primaire publique","Limoges","LE BOURG, 87400 ST DENIS DES MURS","ce.0870356P@ac-limoges.fr","0555570490","49","true","https://www.education.gouv.fr/annuaire/87400/saint-denis-des-murs/ecole/0870356p/ecole-primaire-publique.html"
"0870148N","Ecole primaire publique","Limoges","LE BOURG, 87400 LA GENEYTOUSE","ce.0870148N@ac-limoges.fr","0555097483","92","true","https://www.education.gouv.fr/annuaire/87400/la-geneytouse/ecole/0870148n/ecole-primaire-publique.html"
"0870978R","Ecole primaire publique","Limoges","17 rue Pierre-Louis Cacaly, 87400 SAUVIAT SUR VIGE","ce.0870978R@ac-limoges.fr","0555753567","61","true","https://www.education.gouv.fr/annuaire/87400/sauviat-sur-vige/ecole/0870978r/ecole-primaire-publique.html"
"0870321B","Ecole primaire publique","Limoges","LE BOURG, 87400 MOISSANNES","ce.0870321B@ac-limoges.fr","0555753454","32","true","https://www.education.gouv.fr/annuaire/87400/moissannes/ecole/0870321b/ecole-primaire-publique.html"
"0870949J","Ecole maternelle Jean Giraudoux","Limoges","Avenue Jean Giraudoux, 87410 LE PALAIS SUR VIENNE","ce.0870949J@ac-limoges.fr","0555351667","66","true","https://www.education.gouv.fr/annuaire/87410/le-palais-sur-vienne/ecole/0870949j/ecole-maternelle-jean-giraudoux.html"
"0870760D","Ecole primaire publique","Limoges","24 rue Consulat, 87420 ST VICTURNIEN","ce.0870760D@ac-limoges.fr","0555146763","188","true","https://www.education.gouv.fr/annuaire/87420/saint-victurnien/ecole/0870760d/ecole-primaire-publique.html"
"0870462E","Ecole primaire publique","Limoges","7 route des Lacs, 87460 BUJALEUF","ce.0870462E@ac-limoges.fr","0555695482","53","true","https://www.education.gouv.fr/annuaire/87460/bujaleuf/ecole/0870462e/ecole-primaire-publique.html"
"0870848Z","Ecole maternelle Maurice Ravel","Limoges","Rue Colonel du Garreau de la Méchenie, 87500 ST YRIEIX LA PERCHE","ce.0870848Z@ac-limoges.fr","0555750220","72","true","https://www.education.gouv.fr/annuaire/87500/saint-yrieix-la-perche/ecole/0870848z/ecole-maternelle-maurice-ravel.html"
"st","Ecole primaire privée Jeanne d'Arc","Limoges","Avenue Michel Gondinet, 87500 ST YRIEIX LA PERCHE","jeannedarc.st.yrieix@free.fr","0555751763","59","true","https://www.education.gouv.fr/annuaire/87500/saint-yrieix-la-perche/ecole/0870700n/ecole-primaire-privee-jeanne-d-arc.html"
"0870929M","Ecole Elémentaire Publique","Limoges","Place Emile Foussat, 87510 NIEUL","ce.0870929M@ac-limoges.fr","0555758203","87","true","https://www.education.gouv.fr/annuaire/87510/nieul/ecole/0870929m/ecole-elementaire-publique.html"
"0870928L","Ecole maternelle","Limoges","28 rue du 8 Mai 1945, 87510 NIEUL","ce.0870928L@ac-limoges.fr","0555756521","34","true","https://www.education.gouv.fr/annuaire/87510/nieul/ecole/0870928l/ecole-maternelle.html"
"0871006W","Ecole maternelle","Limoges","10 impasse DES RIBIERES, 87510 ST GENCE","ce.0871006W@ac-limoges.fr","0555756088","70","true","https://www.education.gouv.fr/annuaire/87510/saint-gence/ecole/0871006w/ecole-maternelle.html"
"0870210F","Ecole primaire publique","Limoges","Place de la Mairie, 87510 PEYRILHAC","ce.0870210F@ac-limoges.fr","0555758491","110","true","https://www.education.gouv.fr/annuaire/87510/peyrilhac/ecole/0870210f/ecole-primaire-publique.html"
"0870824Y","Ecole primaire publique","Limoges","39 route du 11 Novembre 1918, 87520 CIEUX","ce.0870824Y@ac-limoges.fr","0555033114","69","true","https://www.education.gouv.fr/annuaire/87520/cieux/ecole/0870824y/ecole-primaire-publique.html"
"0870856H","Ecole primaire publique","Limoges","1 place de la Mairie, 87520 VEYRAC","ce.0870856H@ac-limoges.fr","0555035028","210","true","https://www.education.gouv.fr/annuaire/87520/veyrac/ecole/0870856h/ecole-primaire-publique.html"
"0870854F","Ecole primaire publique","Limoges","17 rue Saint-Maur des Fossés, 87520 ORADOUR SUR GLANE","ce.0870854F@ac-limoges.fr","0555031494","225","true","https://www.education.gouv.fr/annuaire/87520/oradour-sur-glane/ecole/0870854f/ecole-primaire-publique.html"
"0870323D","Ecole Elémentaire Publique","Limoges","8 rue Jean Jaurès, 87570 RILHAC RANCON","ce.0870323D@ac-limoges.fr","0555367050","224","true","https://www.education.gouv.fr/annuaire/87570/rilhac-rancon/ecole/0870323d/ecole-elementaire-publique.html"
"0870859L","Ecole primaire publique","Limoges","LE BOURG, 87600 VAYRES","ce.0870859L@ac-limoges.fr","0555781209","45","true","https://www.education.gouv.fr/annuaire/87600/vayres/ecole/0870859l/ecole-primaire-publique.html"
"0870753W","Ecole primaire publique","Limoges","LE BOURG, 87640 RAZES","ce.0870753W@ac-limoges.fr","0555710051","113","true","https://www.education.gouv.fr/annuaire/87640/razes/ecole/0870753w/ecole-primaire-publique.html"
"0875008W","Ecole élémentaire publique","Limoges","Place René Gillet, 87700 AIXE SUR VIENNE","ce.0875008W@ac-limoges.fr","0555707721","298","true","https://www.education.gouv.fr/annuaire/87700/aixe-sur-vienne/ecole/0875008w/ecole-elementaire-publique.html"
"0870594Y","Ecole maternelle Georges Emmanuel Clancier","Limoges","Rue Georges-Emmanuel Clancier, 87700 AIXE SUR VIENNE","ce.0870594Y@ac-limoges.fr","0555707727","142","true","https://www.education.gouv.fr/annuaire/87700/aixe-sur-vienne/ecole/0870594y/ecole-maternelle-georges-emmanuel-clancier.html"
"sauveur87","Ecole primaire privée Le Sauveur","Limoges","23 rue Rochefroide, 87700 AIXE SUR VIENNE","le.sauveur87.col@wanadoo.fr","0555701183","69","true","https://www.education.gouv.fr/annuaire/87700/aixe-sur-vienne/ecole/0870685x/ecole-primaire-privee-le-sauveur.html"
"0870861N","Ecole primaire publique","Limoges","1 rue Jean Jaurès, 87720 SAILLAT SUR VIENNE","ce.0870861N@ac-limoges.fr","0555034025","58","true","https://www.education.gouv.fr/annuaire/87720/saillat-sur-vienne/ecole/0870861n/ecole-primaire-publique.html"
"0870464G","Ecole élémentaire publique","Limoges","8 route de Beynac, 87800 BURGNAC","ce.0870464G@ac-limoges.fr","0555583025","70","true","https://www.education.gouv.fr/annuaire/87800/burgnac/ecole/0870464g/ecole-elementaire-publique.html"
"0870725R","Ecole élémentaire publique","Limoges","10 PLACE DU 11 NOVEMBRE 1918, 87800 LA ROCHE L ABEILLE","ce.0870725R@ac-limoges.fr","0555007833","50","true","https://www.education.gouv.fr/annuaire/87800/la-roche-l-abeille/ecole/0870725r/ecole-elementaire-publique.html"
"0870185D","Ecole maternelle Nexon","Limoges","Rue Champlain, 87800 NEXON","ce.0870185D@ac-limoges.fr","0555581533","66","true","https://www.education.gouv.fr/annuaire/87800/nexon/ecole/0870185d/ecole-maternelle-nexon.html"
"0870726S","Ecole primaire publique","Limoges","5 rue des Places, 87800 ST HILAIRE LES PLACES","ce.0870726S@ac-limoges.fr","0555589306","77","true","https://www.education.gouv.fr/annuaire/87800/saint-hilaire-les-places/ecole/0870726s/ecole-primaire-publique.html"
"0870315V","Ecole primaire publique","Limoges","8 rue Moulin de la Tour, 87800 LA MEYZE","ce.0870315V@ac-limoges.fr","0555007596","70","true","https://www.education.gouv.fr/annuaire/87800/la-meyze/ecole/0870315v/ecole-primaire-publique.html"
"0870796T","Ecole maternelle Jacques Prévert","Limoges","Rue de la République, 87920 CONDAT SUR VIENNE","ce.0870796T@ac-limoges.fr","0555301582","211","true","https://www.education.gouv.fr/annuaire/87920/condat-sur-vienne/ecole/0870796t/ecole-maternelle-jacques-prevert.html"
"0881599K","Ecole Elémentaire - Emile Durkheim -","Nancy-Metz","2 rue Durkheim, 88000 EPINAL","ce.0881599K@ac-nancy-metz.fr","0329823999","147","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0881599k/ecole-elementaire-emile-durkheim.html"
"0881653U","Ecole Elémentaire - Gaston Rimey -","Nancy-Metz","24 rue Jules Méline, 88000 EPINAL","ce.0881653U@ac-nancy-metz.fr","0329822579","85","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0881653u/ecole-elementaire-gaston-rimey.html"
"0881595F","Ecole Elémentaire - Maurice Ravel -","Nancy-Metz","16 rue Saint-Michel, 88000 EPINAL","ce.0881595F@ac-nancy-metz.fr","0329342558","82","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0881595f/ecole-elementaire-maurice-ravel.html"
"0880297V","Ecole Maternelle - Champbeauvert -","Nancy-Metz","27 rue des Tisserands, 88000 EPINAL","ce.0880297V@ac-nancy-metz.fr","0329825224","74","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0880297v/ecole-maternelle-champbeauvert.html"
"0881116K","Ecole Maternelle d'Application - Epinettes-Jean Macé -","Nancy-Metz","Allée des Tamaris, 88000 EPINAL","ce.0881116K@ac-nancy-metz.fr","0329341512","142","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0881116k/ecole-maternelle-d-application-epinettes-jean-mace.html"
"0880284F","Ecole Maternelle- Luc Escande -","Nancy-Metz","30 rue Jules Méline, 88000 EPINAL","ce.0880284F@ac-nancy-metz.fr","0329824823","54","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0880284f/ecole-maternelle-luc-escande.html"
"0881076S","Ecole Primaire","Nancy-Metz","5 allée de la Boudière, 88000 JEUXEY","ce.0881076S@ac-nancy-metz.fr","0329319193","132","true","https://www.education.gouv.fr/annuaire/88000/jeuxey/ecole/0881076s/ecole-primaire.html"
"0881488P","Ecole Primaire","Nancy-Metz","75 rue Derrière l'Eglise, 88000 DOGNEVILLE","ce.0881488P@ac-nancy-metz.fr","0329345505","112","true","https://www.education.gouv.fr/annuaire/88000/dogneville/ecole/0881488p/ecole-primaire.html"
"0880276X","Ecole Primaire- 149ème RI -","Nancy-Metz","5 rue Charles Renel, 88000 EPINAL","ce.0880276X@ac-nancy-metz.fr","0329824304","164","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0880276x/ecole-primaire-149eme-ri.html"
"0881604R","Ecole Primaire - Paul Emile Victor -","Nancy-Metz","49 rue de Nancy, 88000 EPINAL","ce.0881604R@ac-nancy-metz.fr","0329824145","72","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0881604r/ecole-primaire-paul-emile-victor.html"
"0881286V","Ecole primaire privée Saint Goery","Nancy-Metz","17 rue de la Préfecture, 88000 EPINAL","ce.0881286V@ac-nancy-metz.fr","0329824497","436","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0881286v/ecole-primaire-privee-saint-goery.html"
"0880262G","Ecole Primaire - Victor Hugo -","Nancy-Metz","2 avenue Victor Hugo, 88000 EPINAL","ce.0880262G@ac-nancy-metz.fr","0329823995","153","true","https://www.education.gouv.fr/annuaire/88000/epinal/ecole/0880262g/ecole-primaire-victor-hugo.html"
"0881539V","Ecole Elémentaire - du Centre -","Nancy-Metz","283 rue d'Alsace, 88100 STE MARGUERITE","ce.0881539V@ac-nancy-metz.fr","0329568565","86","true","https://www.education.gouv.fr/annuaire/88100/sainte-marguerite/ecole/0881539v/ecole-elementaire-du-centre.html"
"0881003M","Ecole Elémentaire - Vincent Auriol -Claire Goll","Nancy-Metz","8 rue Marcel Rogé, 88100 ST DIE DES VOSGES","ce.0881003M@ac-nancy-metz.fr","0329568509","150","true","https://www.education.gouv.fr/annuaire/88100/saint-die-des-vosges/ecole/0881003m/ecole-elementaire-vincent-auriol-claire-goll.html"
"0881019E","Ecole Maternelle - Paul Elbel -","Nancy-Metz","9 rue du Breuil, 88100 ST DIE DES VOSGES","ce.0881019E@ac-nancy-metz.fr","0329564648","67","true","https://www.education.gouv.fr/annuaire/88100/saint-die-des-vosges/ecole/0881019e/ecole-maternelle-paul-elbel.html"
"0881015A","Groupe Scolaire - Baldensperger -","Nancy-Metz","15 rue du 43ème Rit, 88100 ST DIE DES VOSGES","ce.0881015A@ac-nancy-metz.fr","0329562958","180","true","https://www.education.gouv.fr/annuaire/88100/saint-die-des-vosges/ecole/0881015a/groupe-scolaire-baldensperger.html"
"0881027N","Groupe Scolaire - Camille Claudel -","Nancy-Metz","77 route des Ecoles, 88100 ST DIE DES VOSGES","ce.0881027N@ac-nancy-metz.fr","0329561005","63","true","https://www.education.gouv.fr/annuaire/88100/saint-die-des-vosges/ecole/0881027n/groupe-scolaire-camille-claudel.html"
"0881600L","Groupe Scolaire - Clémencet - Darmois -","Nancy-Metz","22 rue de Foucharupt, 88100 ST DIE DES VOSGES","ce.0881600L@ac-nancy-metz.fr","0329550063","237","true","https://www.education.gouv.fr/annuaire/88100/saint-die-des-vosges/ecole/0881600l/groupe-scolaire-clemencet-darmois.html"
