code,name,region,address,email,phone,student_count,public,url
813202816,5ο Δημοτικό Σχολείο Άργους,Peloponnese,Argos,,,,True,
813826916,3ο Δημοτικό Σχολείο Μεσολογγίου,West Greece,Mesolongi,,,,True,
813826918,5ο Δημοτικό Σχολείο Μεσολογγίου,West Greece,Mesolongi,,,,True,
813903808,6ο Δημοτικό Σχολείο Μεσολογγίου,West Greece,Mesolongi,,,,True,
814264573,4ο Δημοτικό Σχολείο,Thessaly,Karditsa,,,,True,
814760459,1ο Δημοτικό Σχολείο,Peloponnese,"Βασιλίσσης Αμαλίας, Ναύπλιο, 21100",,,,True,
815438014,Δημοτικό Σχολείο Βασαράς,Peloponnese,Βασαράς,,,,True,
817167417,Δημοτικό Σχολείο Νιάτων,Peloponnese,Kato Glikovrisi,,,,True,
817261416,Δημοτικό Σχολείο Βλαχιώτη,Peloponnese,Vlakhiotis,,,,True,https://dim-vlach.lak.sch.gr/
817817445,Δημοτικό Σχολείο Τολού,Peloponnese,Tolon,,,,True,
818041654,4ο Δημοτικό Σχολείο Ναυπλίου,Peloponnese,Nafplio,,,,True,
818056638,2ο & 5ο Δημοτικό Σχολείο Ναυπλίου,Peloponnese,"Χρυσοστόμου Σμύρνης, Ναύπλιο, 21100",,,,True,
818526816,Δημοτικό Σχολείο Καβουσίου,Crete,Kato Chorio,,,,True,
818768342,1ο Ειδικό Δημοτικό Σχολείο Καλαμάτας,Peloponnese,Kalamata,,,,True,
819071840,Δημοτικόν Σχολεῖον Παχείας Ἄμμου,Crete,Kato Chorio,,,,True,
819092125,Δημοτικόν Σχολεῖον Βασιλικῆς,Crete,Kato Chorio,,,,True,
821486184,1ο Δημοτικό Σχολείο Αγίου Νικολάου,Crete,Agios Nikolaos,,,,True,
821769535,Δημοτικό Σχολείο Πηλίου,Central Greece,Prokopion,,,,True,
821773065,4ο Δημοτικό Σχολείο Γέρακα,Attica,Gerakas,,,,True,
821861007,Δημοτικό Σχολείο Στύρων,Central Greece,Nea Stira,,,,True,
822137525,Δημοτικό σχολείο Καμάρια,Central Greece,Istiaia,,,,True,
822262551,1ο Δημοτικό Σχολείο Ιστιαίας,Central Greece,Istiaia,,,,True,
822318926,2ο Δημοτικό Σχολείο,Thessaly,Karditsa,,,,True,
822805622,1ο Δημοτικό Σχολείο Μαντούδι,Central Greece,Mantoudi,,,,True,
822813844,Δημοτικό Σχολείο Κηρίνθου,Central Greece,Mantoudi,,,,True,http://dim-kirinth.eyv.sch.gr
823246428,17ο Δημοτικό Σχολείο Χανίων,Crete,Chania,,,,True,
824087254,1ο Δημοτικό Σχολείο Καρύστου - Κοτσίκειο,Central Greece,Karystos,,,,True,
824149043,1ο Δημοτικό σχολείο Γαργαλιάνων,Peloponnese,Gargalianoi,,,,True,
824165882,2ο Δημοτικό Σχολείο Γαργαλιάνων,Peloponnese,Gargalianoi,,,,True,
824614374,Δημοτικό Σχολείο Πύργου Τριφυλίας,Peloponnese,Khora,,,,True,
824690841,Δημοτικό Σχολείο Αντιρρίου,West Greece,Antirrio,,,,True,
824806210,1ο Ολοήμερο Δημοτικό Σχολείο Χώρα,Peloponnese,Khora,,,,True,
825365310,1ο & 3ο Δημοτικό Σχολείο Κυπαρισσίας,Peloponnese,Kyparissia,,,,True,
825371063,2ο Δημοτικό Σχολείο Κυπαρισσίας,Peloponnese,Kyparissia,,,,True,
825500928,5ο Δημοτικό Σχολείο Ηρακλείου,Crete,Irakleion,,,,True,
825745277,2ο Δημοτικό Σχολείο Φιλιατρών,Peloponnese,Filiatra,,,,True,
825745279,1ο Δημοτικό Σχολείο Φιλιατρών,Peloponnese,Filiatra,,,,True,
825745284,3ο Δημοτικό Σχολείο Φιλιατρών,Peloponnese,Filiatra,,,,True,
826176217,Δημοτικό Σχολείο Ζαχάρως,West Greece,Zacharo,,,,True,
826179842,Δημοτικό Σχολείο Κακοβάτου,West Greece,Zacharo,,,,True,
828209427,Δημοτικό Σχολείο Κοπανακίου,Peloponnese,Ano Kopanakion,,,,True,
828824847,Δημοτικό Σχολείο Δωρίου,Peloponnese,Ano Kopanakion,,,,True,
830685746,Δημοτικό Σχολείο Νέας Φιγαλείας,West Greece,Zacharo,,,,True,
833685032,Δημοτικό Σχολείο Δαλαμανάρας,Peloponnese,Nea Kios,,+30 2751 066402,,True,
834357831,3ο Δημοτικό Σχολείο Ναυπλίου,Peloponnese,Nafplio,,,,True,
836972155,4ο Δημοτικό Σχολείο Μεγαλόπολης,Peloponnese,Megalopoli,,,,True,
836972214,2ο Δημοτικό Σχολείο Μεγαλόπολης,Peloponnese,Megalopoli,,,,True,
838974321,Δημοτικό Σχολείο Μύτικα,West Greece,Kandila,,,,True,
842733252,Δημοτικό σχολείο Γιαννιτσοχωρίου,West Greece,"Γιαννιτσοχώρι, 27054",mail@dim-giann.ilei.sch.gr,+30 26250 61425,,True,https://blogs.sch.gr/dimgia/
843730636,2ο Δημοτικό Σχολείο Αγίου Κωνσταντίνου,West Greece,Ayios Konstandinos,,,,True,
849371464,Δημοτικό Σχολείο Φιχτίου,Peloponnese,Koutsopodi,,,,True,
853265411,Δημοτικόν Σχολεῖον Γρα-Λυγιᾶς,Crete,Gra Liyia,,,,True,
859714109,Δημοτικόν Σχολεῖον Μεσελέρων,Crete,Gra Liyia,,,,True,
864494011,27ο Δημοτικό Σχολείο,Epirus,Ioannina,,,,True,
864562431,173ο Δημοτικό Σχολείο Αθηνών,Attica,Nea Chalkidona,,,,True,
865112273,3ο Δημοτικό Σχολείο Ιτέας,Central Greece,Itea,,,,True,
865123963,Δημοτικό Σχολείο Κίρρας,Central Greece,Kirra,,,,True,
865172637,Δημοτικό Σχολείο Γαλαξιδίου,Central Greece,Itea,,,,True,
865707708,Δημοτικό Σχολείο Λυγουριού,Peloponnese,Ligourion,,,,True,
865762032,3ο Δημοτικό Σχολείο Ιωαννίνων,Epirus,Kardamitsia,,,,True,
865784706,2ο Δημοτικό Σχολείο Πεντέλης,Attica,"Ιάσονος, Πεντέλη, 15236",,,,True,
869915752,Δημοτικό Αγίας Τριάδας,Peloponnese,Ayia Trias,,,,True,
869932658,Δημοτικό Σχολείο Ανυφίου - Αγγελοπούλειο,Peloponnese,Ayia Trias,,,,True,
871661554,129ο Δημοτικό Σχολείο Αθηνών,Attica,Nea Filadelfeia,,,,True,
874636741,Δημοτικόν Σχολεῖον Κρούστα,Crete,Kritsa,,,,True,
881741819,41ο Δημοτικό Σχολείο Ηρακλείου,Crete,Irakleion,,,,True,
886504963,2o Δημοτικό σχολείο Λευκάδας,Ionian Islands,Lefkada,,,,True,
889041884,Δημοτικό Σχολείο Άστρους,Peloponnese,Άστρος,,,,True,
904060414,3ο Δημοτικό Σχολείο & 11ο Νηπιαγωγείο Νέας Ιωνίας,Attica,Nea Ionia,,,,True,
905620842,27ο Δημοτικό Σχολείο 'Αριστείδης Παππάς',Thessaly,Trikala,,,,True,
909082423,"4ο Δημοτικό Σχολείο ""Χρόνης Αηδονίδης""",East Macedonia and Thrace,Alexandroupoli,,,,True,
909625875,12ο Δημοτικό Σχολείο,East Macedonia and Thrace,Alexandroupoli,,,,True,
909647574,7ο Δημοτικό Σχολείο,East Macedonia and Thrace,Alexandroupoli,,,,True,
909647576,5ο Δημοτικό Σχολείο,East Macedonia and Thrace,Alexandroupoli,,,,True,
912786277,Δημοτικό Σχολείο Μανδρών,Central Macedonia,"Μάνδρες, 61100",,,,True,
913208002,2ο Δημοτικό Σχολείο Συκεών,Central Macedonia,Sykies,,,,True,
914749941,7ο Δημοτικό Σχολείο Νέας Ιωνίας,Thessaly,Nea Ionia,,,,True,
914868554,28ο Δημοτικό Σχολείο & 35ο Νηπιαγωγείο Βόλου,Thessaly,Nea Ionia,,,,True,
914868556,27ο Δημοτικό Σχολείο Βόλου,Thessaly,Nea Ionia,,,,True,
915655893,26ο Δημοτικό Σχολείο Βόλου,Thessaly,Alli Meria,,,,True,
916754381,1ο Δημοτικό Σχολείο Μεσολογγίου,West Greece,Mesolongi,,,,True,
917196726,Δημοτικό Σχολείο Ιωλκού,Thessaly,Alli Meria,,,,True,
917590825,2ο Δημοτικό Σχολείο,Thessaly,Nea Ionia,,,,True,
919953555,Δημοτικό Σχολείο Άλλης Μεριάς,Thessaly,Alli Meria,,,,True,
920581184,3ο Δημοτικό Σχολείο Μεγαλόπολης,Peloponnese,Megalopoli,,,,True,
923001668,1ο Δημοτικό Σχολείο Νέας Ιωνίας,Attica,Nea Ionia,,,,True,
926411312,Πειραματικό Δημοτικό Σχολείο,Central Macedonia,Σέρρες,,,,True,
926770718,14ο & 107ο Δημοτικά Σχολεία Θεσσαλονίκης,Central Macedonia,"Νεμέας, Triandria, 54249",,,,True,
931604983,Δημοτικό Σχολείο Καλαβρύτων,West Greece,"Μεγάλου Σπηλαίου, Καλάβρυτα, 25001",mail@dim-kalavr.ach.sch.gr,+30 2692 024516,,True,https://blogs.sch.gr/dimkalav/
932854621,5ο Δημοτικό Σχολείο Πειραιά,Attica,Piraeus,,,,True,
933809320,Δημοτικό Σκολείο Υδρούσας,West Macedonia,Ammochori,,,,True,
936791890,Δημοτικό Σχολείο Κεφαλαρίου,Peloponnese,Nea Kios,,,,True,https://blogs.sch.gr/dimkefala/
936874716,6ο Δημοτικό Σχολείο Ναυπλίου,Peloponnese,Aria,mail@6dim-nafpl.arg.sch.gr,+30 27520 27997,,True,https://blogs.sch.gr/6dimnafpl/
945641736,Δημοτικό Σχολείο Αγίου Δημητρίου,Peloponnese,Drepanon,mail@dim-ag-dimitr.arg.sch.gr,+30 2753061295,,True,https://blogs.sch.gr/dimagdimi/
946161642,9ο Δημοτικό Σχολείο Τρίπολης,Peloponnese,Tripoli,,,,True,
946838618,1o Δημοτικό Σχολειό Αμπελώνα,Thessaly,Ampelona,,,,True,
948045698,Δημοτικό σχολείο Σκεπαστής,Central Greece,Limni,,,,True,
948605030,Δημοτικό σχολείο Αγίας Άννας,Central Greece,"Χαλκίδα - Λουτρά Αιδηψού, Mantoudi, 34010",mail@dim-ag-annas.eyv.sch.gr,+30 2227 061258,,True,
948967001,Δημοτικό Σχολειό Κερασιάς,Central Greece,Roviai,,,,True,
953719338,Δημοτικό σχολείο,Central Greece,"Κεχριές, 34005",,,,True,
957356216,Ειδικό Δημοτικό Σχολείο Μολάων,Peloponnese,Molaoi,,,,True,
960030655,Δημοτικό Σχολείο Μεσημερίου,Central Macedonia,Edessa,,,,True,
962541268,Δημοτικό Σχολείο Κορεστίων,West Macedonia,Chloi,,,,True,
963876206,,West Macedonia,Mesopotamia,,,,True,
967023227,16ο Δημοτικό Σχολείο Περιστερίου,Attica,Chaidari,,,,True,
967577284,Δημοτικό Σχολείο Χιλιοδένδρου,West Macedonia,Mesopotamia,,,,True,
967601617,Δημοτικό Σχολείο Νεστάνης,Peloponnese,Tripoli,mail@dim-nestan.ark.sch.gr,+30 2710561184,,True,https://dim-nestan.ark.sch.gr/
971296897,Δημοτικό Σχολείο Κάστρου,West Greece,"Κάστρο, 27050",mail@dim-kastr.ilei.sch.gr,+30 26230 95203,,True,https://blogs.sch.gr/dikastl/
971654794,Δημοτικό Σχολείο Χανόπουλο,Epirus,Kampi,,,,True,
972530539,Δημοτικός Παιδικός Σταθμός Τούμπας,Central Macedonia,"Καρακάση, Triandria, 54453",,,,True,
972849465,1ο Δημοτικό Σχολείο Φαρσάλων,Thessaly,"Kελευστή Bασίλη Μαυρογιώργου, Φάρσαλα, 40300",mail@1dim-farsal.lar.sch.gr,+30 2491 022347,,True,https://1dim-farsal.lar.sch.gr/
973557541,Δημοτικό Σχολείο Κατούνας,West Greece,Katouna,,,,True,
974037944,Δημοτικό Σχολείο Συβότων,Epirus,Plataria,,,,True,
974199074,8ο Δημοτικό - 9o Νηπιαγωγείο Νέας Φιλαδέλφειας,Attica,Nea Filadelfeia,,,,True,
974688656,Δημοτικό Σχολείο Χρυσοβίτσας,West Greece,Astakos,,,,True,
975261166,Δημοτικό Σχολείο Γουριάς Μεσολογγίου,West Greece,Gouria,,,,True,
975366765,3/Θ Δημοτικό Σχολείο Μάστρου,West Greece,Neochorion,,,,True,
976225076,4/θέσιο Δημοτικό Σχολείο Ζίτσας,Epirus,Rodotopi,,,,True,
976727763,Δημοτικό Σχολείο & Νηπιαγωγείο Δασκίου,Central Macedonia,Rizomata,,,,True,
976730887,Δημοτικό Σχολείο Ριζωμάτων,Central Macedonia,Rizomata,,,,True,
978409375,Δημοτικό Σχολείο,South Aegean,Kythnos,,,,True,
978925523,3ο Δημοτικό Σχολείο Αιτωλικού,West Greece,Aitoliko,,,,True,
978936679,Δημοτικό Σχολείο Κεφαλοβρύσου,West Greece,"Αντιρρίου - Ιωαννίνων, Κεφαλόβρυσο, 30400",,,,True,
982199087,11ο Δημοτικό Σχολείο,East Macedonia and Thrace,Alexandroupoli,,,,True,
984374035,Δημοτικό Σχολείο Μαϊστρου,East Macedonia and Thrace,Alexandroupoli,,,,True,
985197684,Δημοτικό σχολείο Δρεπάνου,West Macedonia,Koila,,,,True,
986134838,Δημοτικό Σχολείο Παλαγίας,East Macedonia and Thrace,Alexandroupoli,,,,True,
987682402,Δημοτικό σχολείο Παλιάμπελων,West Greece,Monastirakion,,,,True,
987758580,Δημοτικό Σχολείο,Central Greece,Prokopion,,,,True,
988504354,Δημοτικό Σχολείο Έλους,Crete,"Έλος, 73012",,,,True,
988537423,Δημοτικό Σχολείο Χωραφάκια,Crete,"Χοραφά, Χωραφάκια, 73500",,,,True,
988835941,2ο Δημοτικό Σχολείο Χανίων,Crete,Chania,,,,True,https://2odimotikochan.weebly.com
993457857,Δημοτικό Σχολείο Αγριλίτσας,Peloponnese,Koutsopodi,,,,True,
995501713,Δημοτικό Σκολείο Παλαιοκστουνας,Central Greece,Kerasochori,,,,True,
996367813,Δημοτικό Σχολείο Αγίου Πέτρου,Peloponnese,Kariai,,,,True,
996979533,Δημοτικό Σχολείο Αρχαίας Ολυμπίας,West Greece,Archaia Olympia,,,,True,http://dim-olymp.ilei.sch.gr/
997213661,2ο Δημοτικό Σχολείο Σερβίων,West Macedonia,Servia,,,,True,
997213665,4ο Δημοτικό Σχολείο Σερβίων,West Macedonia,Servia,,,,True,
997668969,3o Δημοτικό Σχολείο Σερβίων,West Macedonia,Platanorevma,,,,True,
998727680,Δημοτικό Σχολείο Πλατανορρεύματος,West Macedonia,Platanorevma,,,,True,
1000437631,Δημοτικό Σχολείο Πετρανών,West Macedonia,Krokos,,,,True,
1000734738,1ο Δημοτικό Σχολείο Κρόκου,West Macedonia,Krokos,,,,True,
1000734741,2ο Δημοτικό Σχολείο & Γυμνάσιο Κρόκου,West Macedonia,Krokos,,,,True,
1000805838,Δημοτικό Σχολείο Λευκόβρυσης,West Macedonia,Kozani,,,,True,
1001383187,Ζήσειο Δημοτικό σχολείο Άνω Κώμης,West Macedonia,Ano Komi,,,,True,
1002387742,Δημοτικό Σχολείο Λεβιδίου,Peloponnese,Tripoli,,,,True,
1004347422,Δημοτικό Σχολείο Καισαρειάς,West Macedonia,Aiani,,,,True,
1005610452,1ο Μειονοτικό Δημοτικό Σχολείο Αρίσβης,East Macedonia and Thrace,"Αρίσβη, 69300",,,,True,
1005610455,2ο Μειονοτικό Δημοτικό Σχολείο Αρίσβης,East Macedonia and Thrace,Αρίσβη,,,,True,
1006127927,Δημοτικό Σχολείο Βαθυλάκκου,West Macedonia,Ano Komi,,,,True,
1006923334,Δημοτικό Σχολείο Αιανής,West Macedonia,Aiani,,,,True,
1007147178,Δημοτικό Σχολείο Αγίου Ανδριανου,Peloponnese,Ayios Adhrianos,,,,True,
1007401731,Δημοτικό Σχολείο Κήπου,West Macedonia,Aiani,,,,True,
1008066048,8ο Δημοτικό Σχολείο Δράμας,East Macedonia and Thrace,"Ιπποκράτους, Δράμα, 66132",mail@8dim-dramas.dra.sch.gr,,,True,http://8dim-dramas.dra.sch.gr/
1008066049,6o Δημοτικό Σχολείο Δράμας,East Macedonia and Thrace,"Αρκαδίου, Δράμα, 66131",mail@6dim-dramas.dra.sch.gr,,,True,http://6dim-dramas.dra.sch.gr/
1008225005,15ο Δημοτικό Σχολείο Δράμας,East Macedonia and Thrace,"Δράμα, 66100",,,,True,http://15dim-dramas.dra.sch.gr/
1008767249,10ο Δημοτικό Σχολείο Δράμας,East Macedonia and Thrace,Drama,,,,True,
1008934737,5ο Δημοτικό Σχολείο Δράμας,East Macedonia and Thrace,Drama,,,,True,
1008989340,Δημοτικό Σχολείο Νέας Αμισού,East Macedonia and Thrace,Drama,,,,True,
1009176557,2ο &12ο Δημοτικά Σχολεία Νέας Ιωνίας,Attica,Irakleio,,,,True,
1012233065,24ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΛΚΙΔΑΣ,Central Greece,"Μανταρινιάς, Χαλκίδα, 34100",mail@24dim-chalk.eyv.sch.gr,+302221043240,,True,
1016464939,Δημοτικό σκολείο Βρουβιανών,Thessaly,Anthiro,,,,True,
1017121591,13ο Δημοτικό Σχολείο Νέου Ηρακλείου,Attica,Irakleio,,,,True,
1017810506,1ο Δημοτικό Σχολείο Πόρτο Ράφτη,Attica,Limin Mesoyaias,,,,True,
1017810509,3ο Δημοτικό Σχολείο Πόρτο Ράφτη,Attica,Limin Mesoyaias,,,,True,
1017961077,3ο Δημοτικό Σχολείο Νέου Ηρακλείου,Attica,Irakleio,,,,True,
1018290271,1ο Δημοτικό Σχολείο Πεύκων,Central Macedonia,Pefka,,,,True,https://dim-pefkon.thess.sch.gr/
1019079176,14ο Δημοτικό Σχολείο Πολίχνης,Central Macedonia,Stavroupoli,,,,True,
1021805245,3ο Δημοτικό Σχολείο Πυλαίας,Central Macedonia,Pylaia,,,,True,
1022440848,24ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,Triandria,,,,True,
1023475530,2ο Δημοτικό Σχολείο Πολίχνης,Central Macedonia,Sykies,,,,True,
1023643953,2ο Δημοτικό Σχολείο Μεταμόρφωσης,Attica,Irakleio,,,,True,
1024006139,Δημοτικό Σχολείο Γαλήνης,South Aegean,Naxos,,,,True,
1024661049,1ο Δημοτικό Σχολείο Πανοράματος,Central Macedonia,"Γαλανού, Πανόραμα, 55236",mail@1dim-panor.thess.sch.gr,+30 2310 341168,,True,https://1dim-panor-new.thess.sch.gr/
1025115789,Δημοτικό Μικρών Τάξεων Κολλεγίου Ανατόλια,Central Macedonia,Pylaia,,,,True,
1026862251,54ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,Sykies,,,,True,
1026872118,Δημοτικό Σχολείο Περιγιαλίου,Peloponnese,"Σωτηρίου Κροκιδά, Περιγιάλι, 20011",,,,True,
1029038712,6ο Δημοτικό Σχολείο Μενεμένης,Central Macedonia,Menemeni,,,,True,
1032035796,3ο Δημοτικό Σχολείο Μεταμόρφωσης,Attica,Irakleio,,,,True,
1032738448,9ο Δημοτικό Σχολείο,Thessaly,Trikala,,,,True,
1032873930,4ο Δημοτικό Σχολείο Μεταμόρφωσης,Attica,Irakleio,,,,True,
1033414859,33 Δημοτικό Σχολείο,Thessaly,Trikala,,,,True,
1033661237,35ο Δημοτικό Σχολείο,Thessaly,Trikala,,,,True,
1034317431,6ο Δημοτικό Σχολείο,Thessaly,Trikala,,,,True,
1034922201,16ο Δημοτικό Σχολείο Τρικάλων,Thessaly,Pyrgetos,,,,True,
1034922202,12ο Δημοτικό Σχολείο,Thessaly,Pyrgetos,,,,True,
1034975022,1ο Ειδικό Δημοτικό Σχολείο,Thessaly,Trikala,,,,True,
1036874686,3ο Δημοτικό Σχολείο Πεύκης,Attica,Pefki,,,,True,
1037203856,2ο Δημοτικό Σχολείο Πεύκης,Attica,Pefki,,,,True,
1038001081,"Ελληνογαλλική Σχολή ""Άγιος Ιωσήφ"" (Νηπιαγωγείο - Δημοτικό)",Attica,"Π.Ράλλη, Πεύκη",,,,True,
1039437904,5ο Δημοτικό Σχολείο Νέου Ηρακλείου,Attica,Lykovrysi,,,,True,
1041346465,12ο Δημοτικό Σχολείο Νέου Ηρακλείου,Attica,Irakleio,,,,True,
1042016111,1ο Δημοτικό Σχολείο Νέας Μηχανιώνας,Central Macedonia,"Νέα Μηχανιώνα, 57004",,,,True,
1042551460,12ο Δημοτικό Σχολείο,Crete,Irakleion,,,,True,
1043395371,Δημοτικό Σχολείο Λουδία,Central Macedonia,Mikro Monastiri,,,,True,https://blogs.sch.gr/dimloud
1043614308,2ο Δημοτικό Σχολείο,Crete,Irakleion,,,,True,
1046237600,36ο Δημοτικό Σχολείο,Crete,Irakleion,,,,True,
1054267433,8ο Δημοτικό Σχολείο Περιστερίου,Attica,Peristeri,,,,True,
1054988318,6ο Δημοτικό Σχολείο Μεταμόρφωσης,Attica,Metamorfosi,,,,True,
1056679095,1ο Δημοτικό Σχολείο Ληξουρίου,Ionian Islands,Lixouri,,,,True,
1058180071,5ο Δημοτικό Σχολείο Μεταμόρφωσης,Attica,Metamorfosi,,,,True,
1060148213,2ο Δημοτικό Σχολείο Περιστερίου,Attica,"Αρκαδίου, Περιστέρι, 12134",,,,True,
1060148218,20ο Δημοτικό Σχολείο Περιστερίου,Attica,"Κωνσταντινουπόλεως, Περιστέρι, 12133",,+302105711184,,True,
1064399623,Ειδικό Δημοτικό Σχολείο Κωφών και Βαρήκοων Λυκόβρυσης και Πεύκης,Attica,Pefki,,,,True,
1065705327,Ελληνικό Κολλέγιο Θεσσαλονίκης (Δημοτικό),Central Macedonia,"Θεσσαλονίκης-Θέρμης, Θέρμη, 57001",,,,True,
1066305169,1ο Δημοτικό Σχολείο Λυκόβρυσης,Attica,Lykovrysi,,,,True,
1066584045,3ο Δημοτικό Σχολείο Χαλκίδας,Central Greece,"Τζιαρντίνι, Χαλκίδα, 34100",mail@3dim-chalk.eyv.sch.gr,+30 22210 22943,,True,https://3dim-chalk.eyv.sch.gr/
1068326991,Δημοτικό Σχολείο Μπάφρας-Νεοκαισάρειας,Epirus,Katsikas,,,,True,
1068331228,Δημοτικό Σκολείο Νέου Γοργομύλου,Epirus,Kampi,,,,True,
1068333650,Δημοτικό Σκολείο Γυμνοτόπου,Epirus,Kampi,,,,True,
1068352510,34ο Δημοτικό Σχολείο Θεσσαλονίκης,Central Macedonia,Agios Pavlos,,,,True,
1068811021,6ο Δημοτικό Σχολείο Κηφισιάς,Attica,Pefki,,,,True,
1075314815,1ο Δημοτικό Σχολείο Κηφισιάς,Attica,Kifisia,,,,True,
1077280017,Νηπιαγωγείο & Δημοτικό Σχολείο Σχινοχωρίου,Peloponnese,Koutsopodi,,,,True,
1079851202,Δημοτικό Σχολείο Γαστουρίου,Ionian Islands,Kynopiastes,,,,True,
1081926428,2ο Δημοτικό Σχολείο Ελεούσας,Epirus,Eleousa,,,,True,
1082060701,19ο Δημοτικό Σχολείο,Epirus,Tsiflikopoulo,,,,True,
1082413736,26ο Δημοτικό Σχολείο,Epirus,Tsiflikopoulo,,,,True,
1082428457,16ο Δημοτικό Σχολείο,Epirus,Ioannina,,,,True,
1083290032,1ο Δημοτικό Σχολείο Ανατολής,Epirus,Anatoli,,,,True,
1083290040,1ο Δημοτικό Σχολείο Ιωαννίνων,Epirus,Ioannina,,,,True,
1085076627,2ο Δημοτικό Σχολείο Σκάλας Ωρωπού και Νέων Παλατίων,Attica,Skala Oropou,,,,True,https://2dim-skalas-new.att.sch.gr/
1085657207,3ο & 32ο Δημοτικά Σχολεία,Thessaly,Trikala,,,,True,
1089119884,13ο Δημοτικό Σχολείο,West Greece,Agrinio,,,,True,
1089942704,Δημοτικό Σχολείο Ρειχέας,Peloponnese,Sykea,,,,True,
1093995366,Δημοτικό Σχολείο Αγίου Ιωάννη,Epirus,Eksochi,,,,True,
1096428950,Δημοτικό Σχολείο Δρεπάνου,Peloponnese,Drepanon,,,,True,https://blogs.sch.gr/dimdrepan/
1096441478,23ο Δημοτικό Σχολείο Πατρών,West Greece,Patra,,,,True,
1097026074,Δημοτικό Σχολείο Χώρας Άνδρου,South Aegean,Andros,,,,True,
1097438190,Δημοτικό Σχολείο Ράχης,Central Macedonia,Ράχη,,,,True,
1100928914,2ο Δημοτικό Σχολείο Λυκόβρυσης,Attica,Lykovrysi,,,,True,
1101757052,2ο Δημοτικό Σχολείο Θήβας,Central Greece,"Κασσάνδρου & Σπαρτών, Θήβα, 32200",,,,True,https://blogs.sch.gr/2dimthiv/
1102365288,2ο Δημοτικό Σχολείο,Central Macedonia,"Παύλου Μελά, Σταθμός Μουριών, 61003",,,,True,
1103637966,77ο Δημοτικό Σχολείο Αθηνών,Attica,Αθήνα,,,,True,
1104137797,Γεωργιος Δημ. Νομικος,South Aegean,Fira,,,,True,
1107669021,Δημοτικό Σχολείο Κολχικού,Central Macedonia,"Σχολείου, Κολχικό, 572 00",,,,True,
1111018418,Δημοτικό Σχολείο Μαυροδενδρίου,West Macedonia,Koila,,,,True,
1119364730,Δημοτικό Σχολείο Ποδοχωρίου,Central Macedonia,Rodolivos,,,,True,
1126155526,1ο Δημοτικό Σχολείο Νέας Ερυθραίας,Attica,Nea Erythraia,,,,True,
1134615659,Δημοτικό Σχολείο Βαρβάρας,Central Macedonia,Βαρβάρα,,,,True,
1136781703,7ο Δημοτικό Σχολείο Κηφισιάς,Attica,Nea Erythraia,,,,True,
1143855160,Δημοτικό Σχολείο Δαμαρίωνα,South Aegean,Filotion,,,,True,
1148013006,Δημοτικό Σχολείο Χειμάρρου,South Aegean,Filotion,,,,True,
1149353102,Δημοτικό Σχολείο Φιλωτίου,South Aegean,Filotion,,,,True,
1151286110,6ο Δημοτικό Σχολείο Κοζάνης,West Macedonia,"Κύπρου, Κοζάνη, 50131",mail@6dim-kozan.koz.sch.gr,2461022771,,True,https://6dim-kozan.koz.sch.gr/
1154873374,3ο Δημοτικό Σχολείο,East Macedonia and Thrace,"Σκεπαστού, Κομοτηνή, 691 00",,+30 2531022146,,True,https://3dim-komot.rod.sch.gr
1156155122,Δημοτικό Σχολείο Αρχαγγέλου,Central Macedonia,Exaplatanos,,,,True,
1157732024,4ο Δημοτικό Σχολείο Πετρούπολης,Attica,Petroupolis,,,,True,
1158146877,Δημοτικό Σχολείο Γερακώνας,Central Macedonia,Γερακώνας,,,,True,
1160925500,Δημοτικό Σχολέιο Τερψιθέας,Thessaly,Terpsithea,,,,True,
1164846624,Δημοτικό Σχολείο Ποταμιάς,South Aegean,Filotion,,,,True,
1165340658,Δημοτικό Σχολείο Γλινάδου,South Aegean,Naxos,,,,True,
1165372665,Δημοτικό Σχολείο Γαλανάδου,South Aegean,Naxos,,,,True,
1167689638,Δημοτικό Σχολείο Μελάνων,South Aegean,Naxos,,,,True,
1172209237,2ο Δημοτικό Σχολείο Σπάτων,Attica,"Αθηνάς, Σπάτα, 19004",,+30 210 6632303,,True,https://blogs.sch.gr/2dimspaton/
1172209238,3ο Δημοτικό Σχολείο Σπάτων,Attica,"Δημάρχου Χρήστου Μπέκα, Σπάτα, 19004",mail@3dim-spaton.att.sch.gr,+30 210 6634670,,True,https://blogs.sch.gr/3dimspat/
1173388500,Δημοτικό Σχολείο Κορωνίδας,South Aegean,Filotion,,,,True,
1174715681,13ο Δημοτικό Σχολείο,Thessaly,Larisa,,,,True,
1177926991,6/θ Δημοτικό Σχολείο Δαυλειας,Central Greece,"Δαύλεια, 32008",,,,True,
1178564982,Παλαιό Δημοτικό Σχολείο,Peloponnese,Langadhia,,,,True,
1180178115,Δημοτικό Σχολείο Ψερίμου,South Aegean,Pylion,,,,True,
1181338756,Δημοτικό Σχολείο Δορκάδας,Central Macedonia,Xilopolis,,,,True,
1181982815,Δημοτικό Σχολείο Ασσήρου,Central Macedonia,Assiros,,,,True,
