source,school_type,school_name,school_name_en,moe_code,subdistrict,district,province,address,postcode,telephone,email,website,curriculum,level_min,level_max,students,boarding,geo_location,latitude,longitude
OBEC (Public),Public,บ้านห้วยยาง,,1070480066,เขาขลุง,บ้านโป่ง,ราชบุรี,- -,70110,0830289486,,,Thai National Curriculum,อ.1,ป.6,104,,พื้นราบ,13.79573,99.691566
OBEC (Public),Public,วัดตาล,,1070480078,คุ้งพยอม,บ้านโป่ง,ราชบุรี,- -,70110,0819424607,,,Thai National Curriculum,อ.2,ป.6,10,,พื้นราบ,13.7824,99.852484
OBEC (Public),Public,วัดโพธิ์บัลลังก์,,1070480074,เบิกไพร,บ้านโป่ง,ราชบุรี,เลขที่ 8 -,70110,032-343287,,,Thai National Curriculum,อ.2,ม.3,141,,พื้นราบ,13.795759,99.845127
OBEC (Public),Public,วัดลำพยอม,,1070480079,คุ้งพยอม,บ้านโป่ง,ราชบุรี,- -,70110,0955645315,,,Thai National Curriculum,อ.2,ป.6,18,,พื้นราบ,13.796181,99.819049
OBEC (Public),Public,วัดอริยวงศาราม(หนองน้ำขาว),,1070480109,ดอนกระเบื้อง,บ้านโป่ง,ราชบุรี,- -,70110,032-353988,,,Thai National Curriculum,อ.2,ป.6,156,,พื้นราบ,13.769252,99.934613
OBEC (Public),Public,ชุมชนวัดท่าผา,,1070480088,ท่าผา,บ้านโป่ง,ราชบุรี,44 -,70110,0972487496,,,Thai National Curriculum,อ.1,ป.6,53,,พื้นราบ,13.846057,99.865942
OBEC (Public),Public,วัดโกสินารายน์,,1070480089,ท่าผา,บ้านโป่ง,ราชบุรี,หมู่ 18  ต.ท่าผา แสงชูโต,70110,032743141,,,Thai National Curriculum,อ.2,ม.3,122,,พื้นราบ,13.854715,99.841107
OBEC (Public),Public,วัดดอนเสลา (ปาน พูน รัฐราษฎร์บำรุง),,1070480090,ท่าผา,บ้านโป่ง,ราชบุรี,1 -,70110,032330339,,,Thai National Curriculum,อ.2,ม.3,209,,พื้นราบ,13.857388,99.874959
OBEC (Public),Public,วัดยางหัก,,1070480091,ท่าผา,บ้านโป่ง,ราชบุรี,0 -,70110,032-268391,,,Thai National Curriculum,อ.2,ป.6,55,,พื้นราบ,13.882595,99.845895
OBEC (Public),Public,วัดบ้านฆ้องน้อย,,1070480087,ท่าผา,บ้านโป่ง,ราชบุรี,- -,70110,032268190,,,Thai National Curriculum,อ.2,ม.3,251,,พื้นราบ,13.878881,99.853719
OBEC (Public),Public,วัดใหญ่(บุญเอี่ยมอนุเคราะห์),,1070480099,นครชุมน์,บ้านโป่ง,ราชบุรี,0 -,70110,0835585907,,,Thai National Curriculum,อ.1,ป.6,9,,พื้นราบ,13.771524,99.85036
OBEC (Public),Public,วัดอัมพวนาราม(ดงมะม่วง),,1070480101,นครชุมน์,บ้านโป่ง,ราชบุรี,- -,70110,032-910141,,,Thai National Curriculum,อ.1,ป.6,96,,พื้นราบ,13.753924,99.876854
OBEC (Public),Public,บ้านหนองคา,,1070480073,บ้านม่วง,บ้านโป่ง,ราชบุรี,46 -,70110,0851979453,,,Thai National Curriculum,อ.2,ป.6,61,,พื้นราบ,13.776948,99.799117
OBEC (Public),Public,วัดม่วง,,1070480071,บ้านม่วง,บ้านโป่ง,ราชบุรี,0/0 -,70110,0972416678,,,Thai National Curriculum,อ.2,ม.3,149,,พื้นราบ,13.76425,99.840821
OBEC (Public),Public,อนุบาลบ้านโป่ง(วัดปลักแรด),,1070480075,เบิกไพร,บ้านโป่ง,ราชบุรี,- -,70110,032200626,,,Thai National Curriculum,อ.2,ป.6,106,,พื้นราบ,13.818484,99.863248
OBEC (Public),Public,วัดหุบกระทิง,,1070480076,เบิกไพร,บ้านโป่ง,ราชบุรี,67/8 -,70110,0-3274-3898,,,Thai National Curriculum,อ.2,ม.3,457,,พื้นราบ,13.831639,99.844301
OBEC (Public),Public,วัดโคกหม้อ(ประชาสามัคคี),,1070480093,ปากแรต,บ้านโป่ง,ราชบุรี,- -,70110,0-3220-0368,,,Thai National Curriculum,อ.2,ป.6,138,,พื้นราบ,13.81925,99.898575
OBEC (Public),Public,วัดโพธิ์รัตนาราม,,1070480092,ปากแรต,บ้านโป่ง,ราชบุรี,- -,70110,032212499,,,Thai National Curriculum,อ.2,ม.3,257,,พื้นราบ,13.84006,99.88549
OBEC (Public),Public,วัดลาดบัวขาว,,1070480094,ลาดบัวขาว,บ้านโป่ง,ราชบุรี,หมู่ 4 -,70110,032743113,,,Thai National Curriculum,อ.1,ม.3,84,,พื้นราบ,13.849394,99.837799
OBEC (Public),Public,วัดหนองหญ้าปล้อง,,1070480098,สวนกล้วย,บ้านโป่ง,ราชบุรี,0 -,70110,0,,,Thai National Curriculum,อ.2,ป.6,18,,พื้นราบ,13.768712,99.886741
OBEC (Public),Public,ค่ายลูกเสือบ้านโป่ง,,1070480096,สวนกล้วย,บ้านโป่ง,ราชบุรี,- -,70110,032200371,,,Thai National Curriculum,อ.2,ป.6,105,,พื้นราบ,13.811852,99.883139
OBEC (Public),Public,วัดหนองกบ(ขุนทองประชานุเคราะห์),,1070480106,หนองกบ,บ้านโป่ง,ราชบุรี,- -,70110,032-287123,,,Thai National Curriculum,อ.2,ม.3,391,,พื้นราบ,13.821434,99.936708
OBEC (Public),Public,วัดหนองปลาดุก,,1070480107,หนองกบ,บ้านโป่ง,ราชบุรี,0 -,70110,032368010,,,Thai National Curriculum,อ.2,ป.6,43,,พื้นราบ,13.815522,99.914301
OBEC (Public),Public,วัดบึงกระจับ(รัฐประชาตันติธนานนท์),,1070480108,หนองกบ,บ้านโป่ง,ราชบุรี,หมู่บ้านบึงกระจับ -,70110,032287479,,,Thai National Curriculum,อ.2,ป.6,160,,พื้นราบ,13.805667,99.927673
OBEC (Public),Public,วัดหนองหิน(วิเชียรประชานุกูล),,1070480069,หนองปลาหมอ,บ้านโป่ง,ราชบุรี,บ้านหนองหิน -,70110,08ึ7 0455248,,,Thai National Curriculum,อ.1,ป.6,35,,พื้นราบ,13.818242,99.787704
OBEC (Public),Public,วัดสระตะโก(หันประชาสามัคคี),,1070480070,หนองปลาหมอ,บ้านโป่ง,ราชบุรี,ม.13 ต.หนองปลาหมอ อ.บ้านโป่ง จ.ราชบุรี -,70110,032331040,,,Thai National Curriculum,อ.2,ป.6,64,,พื้นราบ,13.817834,99.75358
OBEC (Public),Public,ชุมชนวัดหนองปลาหมอ,,1070480067,หนองปลาหมอ,บ้านโป่ง,ราชบุรี,0 -,70110,032 742839,,,Thai National Curriculum,อ.2,ป.6,164,,พื้นราบ,13.795,99.79285
OBEC (Public),Public,วัดมาบแค,,1070480068,หนองปลาหมอ,บ้านโป่ง,ราชบุรี,- ถ.เขางู-เบิกไพร,70110,032840676,,,Thai National Curriculum,อ.2,ป.6,120,,พื้นราบ,13.762955,99.778418
OBEC (Public),Public,วัดจันทาราม(ตั้งตรงจิตร 5),,1070480102,หนองอ้อ,บ้านโป่ง,ราชบุรี,. เพชรเกษม (สายเก่า),70110,032742070,,,Thai National Curriculum,อ.2,ม.3,560,,พื้นราบ,13.791577,99.945154
OBEC (Public),Public,วัดหนองอ้อ(ธรรมธรใยประชาสามัคคี),,1070480103,หนองอ้อ,บ้านโป่ง,ราชบุรี,- -,70110,032299618,,,Thai National Curriculum,อ.2,ม.3,299,,พื้นราบ,13.774497,99.904944
OBEC (Public),Public,วัดหัวโป่ง มิตรภาพที่ 224,,1070480104,หนองอ้อ,บ้านโป่ง,ราชบุรี,1/5 -,70110,032342253,,,Thai National Curriculum,อ.1,ป.6,71,,พื้นราบ,13.799549,99.89523
OBEC (Public),Public,บ้านลาดใหญ่,,1070480105,หนองอ้อ,บ้านโป่ง,ราชบุรี,บ้านลาดใหญ่ -,70110,032287571,,,Thai National Curriculum,อ.2,ป.6,51,,พื้นราบ,13.804329,99.961745
OBEC (Public),Public,วัดตากแดด(รอดประชานุกูล),,1070480212,ดอนคา,บางแพ,ราชบุรี,0 -,70160,034982147,,,Thai National Curriculum,อ.2,ป.6,146,,พื้นราบ,13.66676,100.062273
OBEC (Public),Public,วัดดอนคา(ชอบธรรมประชาสรรค์),,1070480213,ดอนคา,บางแพ,ราชบุรี,โรงเรียนวัดดอนคา -,70160,032747029,,,Thai National Curriculum,อ.2,ป.6,62,,พื้นราบ,13.67889,100.041123
OBEC (Public),Public,วัดดอนพรม,,1070480216,ดอนคา,บางแพ,ราชบุรี,00 -,70160,,,,Thai National Curriculum,อ.2,ป.6,33,,พื้นราบ,13.68166,100.017176
OBEC (Public),Public,วัดลำน้ำ(กัลยาณราษฎร์บำรุง),,1070480195,ดอนใหญ่,บางแพ,ราชบุรี,เลขที่ 93 -,70160,,,,Thai National Curriculum,อ.2,ป.6,71,,พื้นราบ,13.729979,99.996125
OBEC (Public),Public,วัดดอนใหญ่(ทรัพย์ประชาสรรค์),,1070480196,ดอนใหญ่,บางแพ,ราชบุรี,หมู่  5 -,70160,032295201,,,Thai National Curriculum,อ.2,ป.6,60,,พื้นราบ,13.705987,99.990762
OBEC (Public),Public,วัดตาลเตี้ย(สหประชาสรรค์),,1070480199,ดอนใหญ่,บางแพ,ราชบุรี,- -,70160,032-295234,,,Thai National Curriculum,อ.2,ป.6,43,,พื้นราบ,13.710839,100.013556
OBEC (Public),Public,วัดดอนสาลี (สาลีประชาสรรค์),,1070480215,ดอนใหญ่,บางแพ,ราชบุรี,00 -,70160,032919485,,,Thai National Curriculum,อ.1,ป.6,33,,พื้นราบ,13.679958,100.001606
OBEC (Public),Public,อนุบาลบางแพ(ชุมชนวัดบางแพใต้ฯ),,1070480193,บางแพ,บางแพ,ราชบุรี,- -,70160,032381138,,,Thai National Curriculum,อ.2,ป.6,353,,พื้นราบ,13.694521,99.926267
OBEC (Public),Public,วัดท่าราบ(วันชัยประชานุกูล),,1070480194,บางแพ,บางแพ,ราชบุรี,- -,70160,032-381200,,,Thai National Curriculum,อ.2,ป.6,63,,พื้นราบ,13.684365,99.938999
OBEC (Public),Public,วัดเหนือ,,1070480197,บางแพ,บางแพ,ราชบุรี,117/1 -,70160,0829965999,,,Thai National Curriculum,อ.1,ป.6,93,,พื้นราบ,13.700612,99.927551
OBEC (Public),Public,วัดดอนเซ่ง,,1070480198,บางแพ,บางแพ,ราชบุรี,85 -,70160,032381239,,,Thai National Curriculum,อ.2,ป.6,54,,พื้นราบ,13.678147,99.946403
OBEC (Public),Public,บ้านกุ่ม,,1070480200,บางแพ,บางแพ,ราชบุรี,10/2 บางแพ-ตาลเตี้ย,70160,-,,,Thai National Curriculum,อ.2,ป.6,4,,พื้นราบ,13.722566,99.970298
OBEC (Public),Public,วัดสามัคคีธรรม,,1070480211,โพหัก,บางแพ,ราชบุรี,0 -,70160,032380521,,,Thai National Curriculum,อ.2,ป.6,94,,พื้นราบ,13.64303,100.056028
OBEC (Public),Public,ชุมชนวัดใหญ่โพหัก,,1070480210,โพหัก,บางแพ,ราชบุรี,149 -,70160,032387254,,,Thai National Curriculum,อ.2,ป.6,574,,พื้นราบ,13.641241,100.02372
OBEC (Public),Public,ชุมชนวัดกลางวังเย็น(เริ่มประชานุกูล),,1070480201,วังเย็น,บางแพ,ราชบุรี,โรงเรียนชุมชนวัดกลางวังเย็น -,70160,032-381191,,,Thai National Curriculum,อ.2,ป.6,84,,พื้นราบ,13.701944,99.912073
OBEC (Public),Public,วัดหนองม่วง,,1070480202,วังเย็น,บางแพ,ราชบุรี,วัดหนองม่วง -,70160,,,,Thai National Curriculum,อ.1,ป.6,47,,พื้นราบ,13.731228,99.936427
OBEC (Public),Public,วัดหลวง(คลึงวิทยาคม),,1070480205,วังเย็น,บางแพ,ราชบุรี,โรงเรียนวัดหลวง -,70160,032-232182,,,Thai National Curriculum,อ.2,ป.6,91,,พื้นราบ,13.702977,99.900817
OBEC (Public),Public,วัดหนองเอี่ยน,,1070480208,วัดแก้ว,บางแพ,ราชบุรี,74/1 -,70160,032-744652,,,Thai National Curriculum,อ.2,ป.6,66,,พื้นราบ,13.666738,99.917001
OBEC (Public),Public,วัดทำนบ,,1070480209,วัดแก้ว,บางแพ,ราชบุรี,- -,70160,0-3223-4558,,,Thai National Curriculum,อ.2,ป.6,59,,พื้นราบ,13.666729,99.917001
OBEC (Public),Public,วัดบ้านใหม่,,1070480204,วัดแก้ว,บางแพ,ราชบุรี,29/1 -,70160,-,,,Thai National Curriculum,อ.2,ม.3,182,,พื้นราบ,13.641584,99.922283
OBEC (Public),Public,วัดแก้ว(รัตนบินวิทยาคาร),,1070480207,วัดแก้ว,บางแพ,ราชบุรี,76 บ้านสิงห์-หัวโพ,70160,032744535,,,Thai National Curriculum,อ.2,ป.6,102,,พื้นราบ,13.652962,99.918126
OBEC (Public),Public,วัดแหลมทอง,,1070480206,หัวโพ,บางแพ,ราชบุรี,ตำบลหัวโพ   อำเภอบางแพ   จังหวัดราชบุรี ถนนหัวโพ - โพหัก,70160,032381240,,,Thai National Curriculum,อ.2,ป.6,61,,พื้นราบ,13.664669,99.965239
OBEC (Public),Public,วัดหัวโพ,,1070480203,หัวโพ,บางแพ,ราชบุรี,162 -,70160,032383725,,,Thai National Curriculum,อ.2,ม.3,228,,พื้นราบ,13.652833,99.946202
OBEC (Public),Public,วัดดอนมะขามเทศ(กิติยานุกูล),,1070480214,หัวโพ,บางแพ,ราชบุรี,00 -,70160,032387779,,,Thai National Curriculum,อ.2,ป.6,61,,พื้นราบ,13.658843,99.991252
OBEC (Public),Public,วัดเขาชะงุ้ม,,1070480152,เขาชะงุ้ม,โพธาราม,ราชบุรี,- -,70120,032226685,,,Thai National Curriculum,อ.2,ป.6,40,,พื้นราบ,13.716252,99.750599
OBEC (Public),Public,วัดเขาส้ม,,1070480153,เขาชะงุ้ม,โพธาราม,ราชบุรี,75/1 เขาขวาง-หนองตากยา,70120,032741025,,,Thai National Curriculum,อ.2,ป.6,128,,พื้นราบ,13.745645,99.716295
OBEC (Public),Public,วัดหนองมะค่า,,1070480154,เขาชะงุ้ม,โพธาราม,ราชบุรี,88 -,70120,032 206375,,,Thai National Curriculum,อ.2,ม.3,316,,พื้นราบ,13.764376,99.687068
OBEC (Public),Public,บ้านพุลุ้ง(กรป.กลางอุปถัมภ์),,1070480163,เขาชะงุ้ม,โพธาราม,ราชบุรี,หมู่9 ต.เขาชะงุ้ม อ.โพธาราม จ.ราชบุรี -,70120,032228031,,,Thai National Curriculum,อ.2,ป.6,80,,พื้นราบ,13.745629,99.676426
OBEC (Public),Public,วัดระฆังทอง,,1070480164,เขาชะงุ้ม,โพธาราม,ราชบุรี,0 -,70120,0657489528,,,Thai National Curriculum,อ.2,ป.6,66,,พื้นราบ,13.713518,99.688341
OBEC (Public),Public,บ้านเขาแหลม,,1070480165,เขาชะงุ้ม,โพธาราม,ราชบุรี,หมู่ 3 หัวรอหนองกวาง,70120,032720021,,,Thai National Curriculum,อ.2,ป.6,107,,พื้นราบ,13.700914,99.732677
OBEC (Public),Public,วัดจอมปราสาท(อุดมวิทยา),,1070480127,โพธาราม,โพธาราม,ราชบุรี,164 -,70120,08-1941-1274,,,Thai National Curriculum,อ.1,ป.6,33,,พื้นราบ,13.68714,99.826148
OBEC (Public),Public,วัดมณีโชติ(เทียมประชานุเคราะห์),,1070480128,คลองข่อย,โพธาราม,ราชบุรี,- -,70120,032355183,,,Thai National Curriculum,อ.2,ม.3,78,,พื้นราบ,13.670654,99.820545
OBEC (Public),Public,วัดคงคาราม(อินทราชผดุงศิลป์),,1070480129,คลองตาคต,โพธาราม,ราชบุรี,- -,70120,0896772770,,,Thai National Curriculum,อ.1,ป.6,55,,พื้นราบ,13.714323,99.850568
OBEC (Public),Public,ธรรมาธิปไตย,,1070480130,คลองตาคต,โพธาราม,ราชบุรี,166 -,70120,032-232375,,,Thai National Curriculum,อ.2,ป.6,152,,พื้นราบ,13.717061,99.858378
OBEC (Public),Public,วัดบ้านหม้อ(ประชารังษี),,1070480131,คลองตาคต,โพธาราม,ราชบุรี,บ้านหม้อ -,70120,0 – 32397882,,,Thai National Curriculum,อ.2,ม.3,112,,พื้นราบ,13.742478,99.846126
OBEC (Public),Public,บ้านเกาะโพธิ์งาม,,1070480132,คลองตาคต,โพธาราม,ราชบุรี,- -,70120,0825627500,,,Thai National Curriculum,อ.1,ป.6,15,,พื้นราบ,13.730049,99.861373
OBEC (Public),Public,บ้านหาดสำราญ มิตรภาพที่207,,1070480133,คลองตาคต,โพธาราม,ราชบุรี,ม.11 ต.คลองตาคต อ.โพธาราม จ.ราชบุรี เลียบคลองชลประทาน,70120,032-740139,,,Thai National Curriculum,อ.2,ป.6,90,,พื้นราบ,13.665874,99.841486
OBEC (Public),Public,ชุมชนวัดเจ็ดเสมียน,,1070480134,เจ็ดเสมียน,โพธาราม,ราชบุรี,0 -,70120,032397116,,,Thai National Curriculum,อ.1,ป.6,130,,พื้นราบ,13.637147,99.821107
OBEC (Public),Public,วัดสนามชัย,,1070480135,เจ็ดเสมียน,โพธาราม,ราชบุรี,10 -,70120,032397113,,,Thai National Curriculum,ป.1,ป.6,98,,พื้นราบ,13.631413,99.832525
OBEC (Public),Public,บ้านหนองสองห้อง,,1070480141,ชำแระ,โพธาราม,ราชบุรี,0 -,70120,032-720075,,,Thai National Curriculum,อ.2,ป.6,130,,พื้นราบ,13.747722,99.817245
OBEC (Public),Public,วัดหนองกลางดง,,1070480148,ชำแระ,โพธาราม,ราชบุรี,โรงเรียนวัดหนองกลางดง -,70120,032-234927,,,Thai National Curriculum,อ.2,ป.6,169,,พื้นราบ,13.740395,99.795732
OBEC (Public),Public,วัดดอนกระเบื้อง(ดอนกระเบื้องราษฎร์บำรุง),,1070480116,ดอนกระเบื้อง,โพธาราม,ราชบุรี,- -,70120,032207922,,,Thai National Curriculum,อ.2,ป.6,182,,พื้นราบ,13.755961,99.906458
OBEC (Public),Public,วัดดอนทราย,,1070480125,ดอนทราย,โพธาราม,ราชบุรี,141 -,70120,032-305122,,,Thai National Curriculum,อ.1,ป.6,355,,พื้นราบ,13.63177,99.853288
OBEC (Public),Public,วัดท่ามะขาม(ท่ามะขามประชาอุทิศ),,1070480126,ดอนทราย,โพธาราม,ราชบุรี,หมู่ 7 -,70120,032-234706,,,Thai National Curriculum,อ.1,ป.6,203,,พื้นราบ,13.617815,99.843372
OBEC (Public),Public,วัดบางลาน,,1070480124,ดอนทราย,โพธาราม,ราชบุรี,57 -,70120,032744295,,,Thai National Curriculum,อ.1,ป.6,129,,พื้นราบ,13.642269,99.859687
OBEC (Public),Public,วัดช่องพราน,,1070480147,เตาปูน,โพธาราม,ราชบุรี,0 เขางู-เบิกไพร,70120,032359859,,,Thai National Curriculum,อ.1,ป.6,263,,พื้นราบ,13.718464,99.768283
OBEC (Public),Public,วัดโคกทอง(ปริปุณอินทรประชาวิทยา),,1070480149,เตาปูน,โพธาราม,ราชบุรี,โรงเรียนวัดโคกทอง -,70120,032919493,,,Thai National Curriculum,อ.1,ป.6,105,,พื้นราบ,13.720187,99.799873
OBEC (Public),Public,วัดเขาพระ,,1070480151,เตาปูน,โพธาราม,ราชบุรี,0 -,70120,,,,Thai National Curriculum,อ.2,ป.6,140,,พื้นราบ,13.740186,99.746791
OBEC (Public),Public,วัดท่าหลวงพล(ถาวรวิทยา),,1070480142,ท่าชุมพล,โพธาราม,ราชบุรี,- -,70120,,,,Thai National Curriculum,อ.1,ป.6,193,,พื้นราบ,13.675035,99.813496
OBEC (Public),Public,วัดชัยรัตน์(ปัญญาประชานุกูล),,1070480143,ท่าชุมพล,โพธาราม,ราชบุรี,โรงเรียนวัดชัยรัตน์ -,70120,032-234241,,,Thai National Curriculum,อ.2,ป.6,61,,พื้นราบ,13.706997,99.823541
OBEC (Public),Public,ชุมชนวัดเฉลิมอาสน์,,1070480137,ท่าชุมพล,โพธาราม,ราชบุรี,91 -,70120,032232645,,,Thai National Curriculum,อ.2,ป.6,36,,พื้นราบ,13.694997,99.843891
OBEC (Public),Public,บ้านเนินม่วง(ประชาบำรุง),,1070480158,ธรรมเสน,โพธาราม,ราชบุรี,โรงเรียนบ้านเนินม่วง -,70120,032-919494,,,Thai National Curriculum,อ.2,ป.6,130,,พื้นราบ,13.655217,99.723091
OBEC (Public),Public,บ้านหนองตาพุด,,1070480159,ธรรมเสน,โพธาราม,ราชบุรี,0 -,70120,0625979696,,,Thai National Curriculum,อ.2,ป.6,129,,พื้นราบ,13.676221,99.702124
OBEC (Public),Public,วัดแก้วฟ้า,,1070480160,ธรรมเสน,โพธาราม,ราชบุรี,หมู่2 ตำบลธรรมเสน อ.โพธาราม จ.ราชบุรี -,70120,032359119,,,Thai National Curriculum,อ.2,ม.3,180,,พื้นราบ,13.65093,99.768838
OBEC (Public),Public,วัดนางแก้ว,,1070480157,นางแก้ว,โพธาราม,ราชบุรี,120 เขางู-เบิกไพร,70120,032359172,,,Thai National Curriculum,อ.1,ม.3,453,,พื้นราบ,13.683288,99.764483
OBEC (Public),Public,วัดสมถะ(สมถวิทยาคาร),,1070480145,บางโตนด,โพธาราม,ราชบุรี,บางโตนด -,70120,032741277,,,Thai National Curriculum,อ.2,ม.3,122,,พื้นราบ,13.651186,99.810917
OBEC (Public),Public,วัดศรีประชุมชน,,1070480146,บางโตนด,โพธาราม,ราชบุรี,บ้านบางโตนด ท่าไร่-นางแก้ว,70120,032-741336,,,Thai National Curriculum,อ.1,ป.6,74,,พื้นราบ,13.676079,99.797325
OBEC (Public),Public,วัดบ่อมะกรูด,,1070480123,บ้านฆ้อง,โพธาราม,ราชบุรี,7 -,70120,032-744649,,,Thai National Curriculum,อ.2,ป.6,51,,พื้นราบ,13.679208,99.894099
OBEC (Public),Public,วัดบ้านฆ้อง,,1070480121,บ้านฆ้อง,โพธาราม,ราชบุรี,86 -,70120,032-232508,,,Thai National Curriculum,อ.1,ป.6,109,,พื้นราบ,13.686488,99.872654
OBEC (Public),Public,วัดดีบอน,,1070480122,บ้านฆ้อง,โพธาราม,ราชบุรี,- เพชรเกษมสายเก่า,70120,032232686,,,Thai National Curriculum,อ.1,ม.3,128,,พื้นราบ,13.681268,99.871526
OBEC (Public),Public,วัดพระศรีอารย์(ขันธราษฎร์บำรุง),,1070480113,บ้านเลือก,โพธาราม,ราชบุรี,19 -,70120,032231751,,,Thai National Curriculum,อ.2,ม.3,140,,พื้นราบ,13.709021,99.891242
OBEC (Public),Public,วัดหุบมะกล่ำ,,1070480114,บ้านเลือก,โพธาราม,ราชบุรี,- -,70120,032232104,,,Thai National Curriculum,อ.2,ป.6,144,,พื้นราบ,13.729384,99.897284
OBEC (Public),Public,วัดโบสถ์(อินรัฐราษฎร์บำรุง),,1070480111,บ้านเลือก,โพธาราม,ราชบุรี,3 -,70120,032347682,,,Thai National Curriculum,อ.2,ป.6,131,,พื้นราบ,13.713213,99.873601
OBEC (Public),Public,ชุมชนวัดบ้านเลือก(โพธาภิรมย์),,1070480112,บ้านเลือก,โพธาราม,ราชบุรี,56 -,70120,,,,Thai National Curriculum,อ.2,ป.6,109,,พื้นราบ,13.703362,99.873042
OBEC (Public),Public,ชุมชนวัดกำแพงใต้(กำแพงสังฆรักษ์วิทยา),,1070480117,บ้านสิงห์,โพธาราม,ราชบุรี,หมู่9 ต. บ้านสิงห์ อ.โพธาราม จ. ราชบุรี -,70120,0858129846,,,Thai National Curriculum,อ.2,ป.6,122,,พื้นราบ,13.668829,99.871622
OBEC (Public),Public,วัดหนองอ้อ(คงคสุวรรณราษฎร์นุเคราะห์),,1070480118,บ้านสิงห์,โพธาราม,ราชบุรี,หมู่ที่ 3 ตำบลบ้านสิงห์ อำเภอโพธาราม จังหวัดราชบุรี บ้านสิงห์ -  หัวโพ,70120,032744651,,,Thai National Curriculum,อ.2,ป.6,138,,พื้นราบ,13.664314,99.888362
OBEC (Public),Public,อนุบาลโพธาราม(ชุมชนวัดบ้านสิงห์),,1070480119,บ้านสิงห์,โพธาราม,ราชบุรี,107 -,70120,0-3274-4054,,,Thai National Curriculum,อ.2,ม.3,620,,พื้นราบ,13.673349,99.875056
OBEC (Public),Public,วัดบางกะโด(สามัคคีวิทยาคาร),,1070480120,บ้านสิงห์,โพธาราม,ราชบุรี,35 บ้านสิงห์-หัวโพ,70120,032744537,,,Thai National Curriculum,อ.2,ป.6,140,,พื้นราบ,13.652538,99.903775
OBEC (Public),Public,ชุมชนวัดหนองโพ,,1070480110,หนองโพ,โพธาราม,ราชบุรี,156 เพชรเกษม,70120,032389080,,,Thai National Curriculum,อ.2,ป.6,361,,พื้นราบ,13.738743,99.916655
OBEC (Public),Public,วัดขนอน,,1070480139,สร้อยฟ้า,โพธาราม,ราชบุรี,- -,70120,032910263,,,Thai National Curriculum,อ.1,ม.3,51,,พื้นราบ,13.727318,99.84584
OBEC (Public),Public,วัดสร้อยฟ้า,,1070480140,สร้อยฟ้า,โพธาราม,ราชบุรี,49 -,70120,032-234858,,,Thai National Curriculum,อ.1,ป.6,84,,พื้นราบ,13.737612,99.840873
OBEC (Public),Public,บ้านหนองกวาง,,1070480162,หนองกวาง,โพธาราม,ราชบุรี,ตำบลหนองกวาง -,70120,032 234752,,,Thai National Curriculum,อ.2,ม.3,137,,พื้นราบ,13.72668,99.600311
OBEC (Public),Public,บ้านหนองใยบัว,,1070480155,หนองกวาง,โพธาราม,ราชบุรี,โรงเรียนบ้านหนองใยบัว -,70120,032212578,,,Thai National Curriculum,อ.2,ม.3,191,,พื้นราบ,13.782829,99.634317
OBEC (Public),Public,บ้านหนองครึม,,1070480156,หนองกวาง,โพธาราม,ราชบุรี,บ้านหนองครึม ช่องพราน-หนองตากยา,70120,032240853,,,Thai National Curriculum,อ.2,ป.6,108,,พื้นราบ,13.767801,99.592954
OBEC (Public),Public,บ้านหนองกระทุ่ม,,1070480115,หนองโพ,โพธาราม,ราชบุรี,หมู่ที่10 ต.หนองโพ อ. โพธาราม จ.ราชบุรี -,70120,032389404,,,Thai National Curriculum,อ.2,ป.6,86,,พื้นราบ,13.746629,99.93471
OBEC (Public),Public,บ้านเขาตก'ไตรเดชวิทยา',,1071020037,เกาะสำโรง,เมืองกาญจนบุรี,กาญจนบุรี,- -,71000,064-3289532,,,Thai National Curriculum,อ.2,ป.6,20,,พื้นราบ,13.967612,99.511863
OBEC (Public),Public,บ้านแก่งหลวง,,1071020038,เกาะสำโรง,เมืองกาญจนบุรี,กาญจนบุรี,99/4 -,71000,084-7159113,,,Thai National Curriculum,อ.2,ม.3,240,,พื้นราบ,13.952745,99.494187
OBEC (Public),Public,วัดถ้ำมังกรทอง,,1071020039,เกาะสำโรง,เมืองกาญจนบุรี,กาญจนบุรี,2/3 -,71000,081-8319648,,,Thai National Curriculum,อ.2,ป.6,51,,พื้นราบ,13.988238,99.5118
OBEC (Public),Public,วัดท่าน้ำตื้น,,1071020010,แก่งเสี้ยน,เมืองกาญจนบุรี,กาญจนบุรี,- -,71000,081-2991297,,,Thai National Curriculum,อ.2,ม.3,229,,พื้นราบ,14.054382,99.475674
OBEC (Public),Public,ท่าพะเนียดกุญชร,,1071020011,แก่งเสี้ยน,เมืองกาญจนบุรี,กาญจนบุรี,โรงเรียนท่าพะเนียดกุญชร สายกาญจนบุรี-ลาดหญ้า,71000,087-9261169,,,Thai National Curriculum,อ.1,ป.6,66,,พื้นราบ,14.075988,99.477787
OBEC (Public),Public,บ้านหนองสองตอน,,1071020014,แก่งเสี้ยน,เมืองกาญจนบุรี,กาญจนบุรี,299 -,71000,061-7426415,,,Thai National Curriculum,อ.2,ม.3,356,,พื้นราบ,14.111858,99.494506
