Code,Nom,Directeur,Code commune,Adresse,Code postal,Ville,Latitude,Longitude,Tel,Email,Site web,Types,Statut
71530490,Rinnens skola,Anna Larsson,1784,Rinnen,67196,Mangskog,59.73305489502557,12.799985448731368,0570-91290,skola.utbildning@arvika.se,http://www.arvika.se,"GR,FKLASS,FTH",AKTIV
65270641,Åbyggeby skola,Martin Renhorn,2101,Åbyggeby skola 8,81694,Ockelbo,60.9108821751059,16.65792955065715,0297-55338,utbildningochkultur@ockelbo.se,http://www.ockelbo.se/,"GR,FKLASS,FTH",AKTIV
11995760,Styckåsskolan,Hannah Eriksen Göthberg,1784,Bandgatan 8,67132,Arvika,59.6545774342544,12.606498847756749,0570-81931,skola.utbildning@arvika.se,http://www.arvika.se,"GR,FKLASS,FTH",AKTIV
83020784,Tyresö skola,Viktoria Mattsson,0138,Tyresövägen 6,13561,Tyresö,59.240985735342115,18.293570414564602,08-57829790,tyresoskola@tyreso.se,http://www.tyreso.se,"GR,FKLASS,FTH",AKTIV
30153289,Sulviks skola,Anna Fransson,1784,Vallfartsvägen,67193,Arvika,59.678206227213074,12.414432241551385,0570-82460,skola.utbildning@arvika.se,http://www.arvika.se,"GR,FTH",AKTIV
37147254,Kumla skola,Magnus Nilimaa,0138,Tors väg 12,13551,Tyresö,59.22156334312619,18.206632421201164,08-57827100,kumla@tyreso.se,http://www.tyreso.se,"GR,FKLASS,FTH",AKTIV
78545687,Anders-Olofskolan,Anna Schönning,2303,Centralgatan 55,84431,Hammarstrand,63.10276379370876,16.358585113801393,0696-682202,ragunda.kommun@ragunda.se,http://www.ragunda.se,"GR,GRAN",AKTIV
22316816,Hansåkerskolan,Kirsi Maria Maijasdotter,2303,Gjurds väg 6,84451,Stugun,63.16775537457755,15.59694842507282,0695-761002,ragunda.kommun@ragunda.se,http://www.ragunda.se,"GR,FKLASS,FTH,GRAN",AKTIV
40542956,Kullstaskolan,Anna Schönning,2303,Idrottsvägen 10,84431,Hammarstrand,63.10484701006756,16.34722833289893,0696-682202,ragunda.kommun@ragunda.se,http://www.ragunda.se,"GR,FKLASS,FTH,GRAN",AKTIV
13118298,Blomsterbäcksskolan,Marie Holm,2023,Postgatan 23,78231,Malung,60.68690421463765,13.71537087742147,0280-18423,kommun@malung-salen.se,http://www.malung-salen.se/,"GR,FKLASS,FTH,GRAN",AKTIV
16928929,Pandionskolan,Sandra Sundman,0580,Ålerydsvägen 13,58923,Linköping,58.38386879793465,15.66165343628205,010-1303877,sandra.sundman@frosunda.se,http://www.frosunda.se,GR,AKTIV
20230739,IKASUS,Nanna Moe,0115,Hjälmstavägen 2 A,18641,Vallentuna,59.526868471321315,18.08393097018946,010-1303469,nanna.moe@frosunda.se,http://www.frosunda.se,"FKLASS,FTH,GRAN",AKTIV
69693147,Sörängs skola,Helena Johansson Sahlin,2183,Sörängsvägen 4981,82193,Bollnäs,61.335116302682906,16.217828954119977,0278-46910,huvudman@sorangsskola.se,https://sorangsskola.se,"GR,FKLASS,FTH",AKTIV
83084730,Centralskolan,Ulrika Lennartsson,2023,Västra Bangatan 20,78230,Malung,60.68073448192326,13.725155340648888,0280-18203,sanna.stromback@malung-salen.se,http://www.malung-salen.se/,"GR,GRAN",AKTIV
63682476,Grantomta Montessoriskola,Titti Janevret,0120,Viks Skolväg 13,13935,Värmdö,59.316126955348516,18.46739402498438,08-57017701,exp@grantomta.se,http://www.grantomta.se,"GR,FKLASS,FTH",AKTIV
24798079,Hedekas skola,Ann Sofie Karlsson,1430,Färgelandavägen 1,45541,Hedekas,58.64566940936366,11.779885839938325,0524-18045,sorbygdensro@munkedal.se,http://www.munkedal.se,"GR,FKLASS,FTH",AKTIV
92335332,Bryggans skola,Thérése Broholm,1473,Kyrkogatan 26,54530,Töreboda,58.710278230310294,14.124352933563692,0506-18162,therese.broholm@toreboda.se,http://www.toreboda.se,"GYAN,GRAN",AKTIV
44650086,Kungsmarksskolan,Zinita Johansson,1430,Klockvägen 1,45530,Munkedal,58.47188083672714,11.664543936318076,0524-18252,kungsmarksskolan@munkedal.se,http://www.munkedal.se,"GR,GRAN",AKTIV
19024032,Kastanjeskolan,Andigone Vuris Nunez,1280,Palmgatan 19 B,21434,Malmö,55.588774488633256,13.01247532393087,040-84098,info@kastanjeskolan.nu,http://www.kastanjeskolan.nu,"GR,FKLASS,FTH",AKTIV
56662185,Balderskolan,Carina Köhl,0188,Albert Engströms gata 5,76124,Norrtälje,59.750179217212896,18.67614860693472,010-1401260,balderskolan@up.se,https://www.up.se/balderskolan/,"GYAN,GR,FKLASS,FTH,GRAN",AKTIV
53294774,"Äventyrsskolan, grundskola",Nanna Moe,0162,Danderydsvägen 6A,18268,Djursholm,59.4041277616009,18.082627716525597,010-1303469,nanna.moe@frosunda.se,http://www.frosunda.se,GRAN,AKTIV
80093339,Bruksskolan,Amanda Wilhelmsson,1430,Dalslandsvägen,45534,Munkedal,58.48375858322055,11.702925908613999,0524-18268,stalero@munkedal.se,http://www.munkedal.se,"GR,FKLASS,FTH",AKTIV
54570457,Backeskolan,Pontus Lundberg,2581,Lillängsgatan 4,94148,Piteå,65.31936714490845,21.460154450147726,0911-697654,bu-namnd@pitea.se,http://www.pitea.se,"GR,FKLASS,FTH",AKTIV
70826875,Anpassad skola 1-6,Marie Ann Eklund,2084,Skolgatan 11,77554,Krylbo,60.124081979428155,16.209748770456688,0226-645226,marie-ann.eklund@avesta.se,http://www.avesta.se,GRAN,AKTIV
62003778,Anpassad skola 7-9,Monica Anderstedt,2084,Frejgatan 1,77441,Avesta,60.14180597296284,16.183773378271407,0226-645294,monica.anderstedt@avesta.se,http://www.avesta.se,GRAN,AKTIV
52904254,Bergsnässkolan,Johan Lindström,2084,Åsgatan 15,77441,Avesta,60.143064212300665,16.191670113610662,0226-645221,bergsnasskolan@avesta.se,http://www.avesta.se,"GR,FTH",AKTIV
74734342,Segersta skola,Helena Johansson Sahlin,2183,Djupavägen 11,82393,Segersta,61.27063758176794,16.635138348805377,0278-46930,huvudman@segerstaskola.se,https://segerstaskola.se,"GR,FKLASS,FTH",AKTIV
99431045,By skola,Mikael Isaksson,2084,Byås 1,77499,By Kyrkby,60.20435540489127,16.47779488011138,0226-70151,byskola@avesta.se,http://www.avesta.se,"GR,FKLASS,FTH",AKTIV
87516620,Domarhagsskolan,Monica Anderstedt,2084,Frejgatan 9,77440,Avesta,60.14175663796573,16.182258989087078,0226-645284,domarhagen@avesta.se,http://www.avesta.se,GR,AKTIV
18273641,Fors skola,Angelica Ask Bellman,2084,Hagbovägen 1,77497,Fors,60.205831522902514,16.30458360592904,0226-645958,forsskola@avesta.se,http://www.avesta.se,"GR,FKLASS,FTH",AKTIV
48240990,Johan-Olovskolan,Mikael Isaksson,2084,Kyrkbacksvägen 5,77467,Horndal,60.29040600919589,16.40418193641545,0226-645941,johanolovskolan@avesta.se,http://www.avesta.se,"GR,FKLASS,FTH",AKTIV
38353942,Fredkullaskolan Waldorfskola,Emma Jerksten,1482,Tvetgatan 9,44233,Kungälv,57.87981979348479,11.991285241644194,070-0001452,kansli@fredkullaskolan.se,http://www.fredkullaskolan.se,"GR,FKLASS,FTH",AKTIV
97945801,Karlbo skola,Ylva Åkerberg,2084,Folkaregatan 55,77570,Krylbo,60.118290123855466,16.252748198726874,0226-645228,karlboskola@avesta.se,http://www.avesta.se,"GR,FKLASS,FTH",AKTIV
72641026,Nyponets skola,Thérése Broholm,1473,Falkstigen 2,54534,Töreboda,58.70629296228555,14.147113092343522,0506-18162,therese.broholm@toreboda.se,,"GRAN,FTH",AKTIV
12864383,Nybro Montessoriskola,Sara Johansson,0881,Tallgårdsvägen 1-3,38236,Nybro,56.74915789823342,15.937278662741528,079-3157978,rektor@nybromontessori.se,http://nybromontessori.se,"GR,FKLASS,FTH",AKTIV
62043194,Krylbo skola,Marie Ann Eklund,2084,Skolgatan 11,77554,Krylbo,60.1237895742621,16.208889866524313,0226-645226,krylboskola@avesta.se,http://www.avesta.se,"GR,FKLASS,FTH",AKTIV
18828813,Borns Friskola,Daniel Seilitz,1884,Risbacken,71393,Nora,59.55719030767338,15.02853766292504,0587-91028,daniel@bornsfriskola.se,http://www.bornsfriskola.se,"GR,FKLASS,FTH",AKTIV
15648377,Markusskolan,Hanna Torbrand,2084,Markusgatan 19,77430,Avesta,60.143903394295194,16.169045778776237,0226-645216,markusskolan@avesta.se,http://www.avesta.se,"GR,FKLASS,FTH",AKTIV
49218585,Nordanö skola,Angelica Ask Bellman,2084,Ovanåker 5,77595,Folkärna,60.152493792511684,16.24817693819324,0226-645257,nordanoskola@avesta.se,http://www.avesta.se,"GR,FKLASS,FTH",AKTIV
92591861,Skogsbo skola,Sara Eriksson,2084,Skogsbovägen 2,77460,Avesta,60.156647673941826,16.17798357804359,0226-645242,skogsboskola@avesta.se,http://www.avesta.se,"GR,FKLASS,FTH",AKTIV
30454178,Åvestadalskolan,Anna Karin Engström,2084,Skolgatan 21,77554,Krylbo,60.12377266347585,16.206309255494332,0226-645260,avestadalskolan@avesta.se,http://www.avesta.se,GR,AKTIV
95162796,Lindgårdsskolan F-6,Sarah Kantojärvi,1982,Kyrkvägen 7,73732,Fagersta,59.99000266470748,15.806418806455316,0223-43479,lindgardsskolan.fagersta@svenskakyrkan.se,http://www.lindgardsskolan.se,"GR,FKLASS,FTH",AKTIV
88115091,Föräldrakoop. Tysslinge skola,Daniel Seilitz,1880,Tysslinge 256,71995,Vintrosa,59.28499269399821,15.020639966657367,070-8983699,daniel.seilitz@tysslingefriskola.se,http://www.tysslingefriskola.se,"GR,FKLASS,FTH",AKTIV
80536102,Gamlebyvikens friskola,Isac Lejondahl,0883,Storgatan 10,59432,Gamleby,57.9005717974992,16.406132463555096,0493-51510,info@gamlebyvikensfriskola.se,http://www.gamlebyvikensfriskola.se,"GR,FKLASS,FTH",AKTIV
93758282,ISGR/Swedish-Eng F-6,Marianne Axelsson,1480,Guldhedsgatan 6,41320,Göteborg,57.687801391601745,11.966967980273694,031-7089227,corinna.ljungberg@staff.isgr.se,http://www.isgr.se,"GR,FKLASS,FTH",AKTIV
80498460,ISGR/Swedish-English,Corinna Ljungberg,1480,Molinsgatan 6,41133,Göteborg,57.69443666021658,11.974554511293912,031-7089227,corinna.ljungberg@staff.isgr.se,http://www.isgr.se,GR,AKTIV
31980822,Europaskolan Rogge,Christoffer Bergfors,0486,Solstigen 2-4,64540,Strängnäs,59.36654658372303,17.036183369089205,0152-333500,info.rogge@europaskolan.se,http://www.europaskolan.se,GR,AKTIV
37935182,Albanoskolan,Marcus Torstensson,1282,Fabriksgatan 3,26137,Landskrona,55.878402604336195,12.831946786602252,0418-474172,marcus.torstensson@landskrona.se,http://www.landskrona.se/albanoskolan,"GR,FKLASS,FTH",AKTIV
74833346,Alléskolan,Samir Vlahovljak,1282,Skolallén 1 C,26132,Landskrona,55.87381254756146,12.832602307400705,0418-474511,alleskolan@landskrona.se,http://www.landskrona.se/alleskolan,"GR,FKLASS,FTH",AKTIV
55688408,Älgarås skola,Elin Bäcklund,1473,Skolgatan 5,54572,Älgarås,58.8058277619027,14.25692754565468,0506-18037,elin.backlund@toreboda.se,https://toreboda.se/forskola-skola-och-utbildning/grundskola-och-fritidshem/kommunala-grundskolor/algaras-skola,"GR,FKLASS,FTH",AKTIV
70803452,Asmundtorps skola,Jonas Daniel Nemeth,1282,Rågången 1,26175,Asmundtorp,55.88781212275647,12.950991172609077,0418-474441,jonas.nemeth@landskrona.se,http://www.landskrona.se/asmundtorp-skola,"GR,FKLASS,FTH",AKTIV
40523308,Ysbyskolan,Christin Nordström,1381,Munkagårdsvägen,31294,Laholm,56.49249810671061,13.118152549294294,0705-756706,christin.nordstrom@mollan-ysby.se,ysbyskola.se,"GR,FKLASS,FTH",AKTIV
46536338,Björkängsskolan,Carina Andersson,1473,Frögränd,54531,Töreboda,58.70740803778934,14.11811281909927,0506-18067,carina.andersson@toreboda.se,https://toreboda.se/forskola-skola-och-utbildning/grundskola-och-fritidshem/kommunala-grundskolor/bjorkangsskolan,"GR,FTH",AKTIV
13492888,Kilenskolan,Åsa Gyllensten,1473,Falkstigen 2,54534,Töreboda,58.7061669458875,14.1460999532538,0506-18121,asa.gyllensten@toreboda.se,https://toreboda.se/forskola-skola-och-utbildning/grundskola-och-fritidshem/kommunala-grundskolor/kilenskolan,"GR,FKLASS,FTH",AKTIV
65599852,Moholms skola,Johan Berg,1473,Skolgatan 2B,54541,Moholm,58.60556817454902,14.047102344997615,0506-18352,johan.berg@toreboda.se,https://toreboda.se/forskola-skola-och-utbildning/grundskola-och-fritidshem/kommunala-grundskolor/moholms-skola,"GR,FKLASS,FTH",AKTIV
12040511,Emiliaskolan,Marie Hallbäck,1282,Landskronavägen 120,26173,Häljarp,55.85075650395798,12.926805235644933,0418-470834,marie.hallback@landskrona.se,http://www.landskrona.se/emiliaskolan,"GR,FKLASS,FTH",AKTIV
94707451,Töreboda Centralskola,Åsa Gyllensten,1473,Kyrkogatan 26,54530,Töreboda,58.709835803172936,14.124450347772076,0506-18095,centralskolan@toreboda.se,https://toreboda.se/forskola-skola-och-utbildning/grundskola-och-fritidshem/kommunala-grundskolor/centralskolan,GR,AKTIV
58103420,Musiklådan,Åsa Frödin,0380,Flöjtvägen 6,75654,Uppsala,59.80258965876505,17.634532974946257,018-404630,rektor@musikladan.se,http://www.musikladan.se,"GR,FKLASS,FTH",AKTIV
95802522,Västansjö skola,Robin Sundqvist,2183,Västansjö 3149,82391,Kilafors,61.20555805827552,16.467069563031785,0278-46920,huvudman@vastansjoskola.se,https://vastansjoskola.se,"GR,FKLASS,FTH",AKTIV
82026896,Fokusskolan Landskrona,Marie Olsson,1282,Exercisgatan 60,26139,Landskrona,55.88739586981514,12.818539922193832,0418-473419,marie.i.olsson@landskrona.se,https://www.landskrona.se/,"FTH,GRAN",AKTIV
35718563,Fyren Ekalmens skola,Marie Einarsson,1880,Braxenvägen 5,70510,Örebro,59.2615936718029,15.32720765436448,019-7070330,skola@fyrenekalmen.se,http://www.fyrenekalmen.se,"GR,FKLASS,FTH",AKTIV
30917121,Glumslövs skola,Heléne Rosengren Nordstrand,1282,Ålabodsvägen 5,26162,Glumslöv,55.94034969525306,12.812432698889227,0418-474202,glumslovskola@landskrona.se,http://www.landskrona.se/glumslov,"GR,FKLASS,FTH",AKTIV
50966696,Härslövs skola,Heléne Rosengren Nordstrand,1282,Aspavägen 49,26165,Härslöv,55.93282318660333,12.868845316719115,0733-474431,helene.rosengrennordstrand@landskrona.se,http://www.landskrona.se/harslov,"GR,FKLASS,FTH",AKTIV
52049139,Pilängskolan,Stina Hyltmark,1282,Idrottsvägen 22,26142,Landskrona,55.88973462372737,12.842765413359194,0418-474325,stina.hyltmark@landskrona.se,https://www.landskrona.se/pilangskolan/,"GR,FKLASS,FTH",AKTIV
77747055,Sandåkerskolan,Heléne Henning,1282,Sandvägen 21,26173,Häljarp,55.850202068299765,12.924038951945938,0418-474411,helene.henning@landskrona.se,http://www.landskrona.se/sandakerskolan,GR,AKTIV
41641029,Seminarieskolan,Lina Persson,1282,S:t Olovsgatan 121,26152,Landskrona,55.876057343231174,12.845390186207599,0418-474471,lina.persson2@landskrona.se,http://landskrona.se/seminarieskolan,"GR,FKLASS,FTH",AKTIV
95785072,Skrylleängs Montessoriskola,Ann Sofie Snygg Kvernes,1281,Vinkelvägen 1,24751,Dalby,55.67448157364053,13.35839415027687,046-202145,rektor@dalbysandbymontessori.se,http://www.dalbysandbymontessori.se,"GR,FKLASS,FTH",AKTIV
65529876,Friskolan Karlavagnen,Maria Verter,0486,Sundbyvägen 10,64551,Strängnäs,59.38188056424184,17.046725717086215,0152-45050,info@friskolankarlavagnen.se,http://www.friskolankarlavagnen.se,"GR,FKLASS,FTH",AKTIV
23193760,Malungsfors skola,Marie Holm,2023,Sjödins väg 12,78275,Malungsfors,60.732747770897845,13.551780229397687,0280-18423,kommun@malung-salen.se,http://www.malung-salen.se/,"GR,FKLASS,FTH",AKTIV
60207912,Rörbäcksnäs skola,Eva Lena Landmark,2023,Rörbäcksnäs 603,78066,Rörbäcksnäs,61.13302137961862,12.811244598201949,0280-18749,salensskola@malung-salen.se,http://www.malung-salen.se/,"GR,FKLASS,FTH",AKTIV
13866289,Sälens skola,Eva Lena Landmark,2023,Skolvägen 8,78067,Sälen,61.154805479320956,13.266380394179697,0280-18749,salensskola@malung-salen.se,http://www.malung-salen.se/,"GR,FKLASS,FTH,GRAN",AKTIV
26343031,Titanskolan,Stina Hyltmark,1282,Titangatan 10,26142,Landskrona,55.888116404907166,12.842492829184167,0418-474301,stina.hyltmark@landskrona.se,http://www.landskrona.se,"GR,FKLASS,FTH",AKTIV
17208837,Ungärde skola,Johanna Gunnarsson,2023,Ungärde 31,78064,Lima,60.93770523695707,13.35928974075307,0280-18500,ungardeskola@malung-salen.se,http://www.malung-salen.se/,"GR,FKLASS,FTH,GRAN",AKTIV
16851764,Uranienborgs skola,Marcus Torstensson,1282,Landsvägen 178,26195,Sankt Ibb,55.90784940979764,12.69607617478192,0733-470000,uranienborg@landskrona.se,http://www.landskrona.se/uranienborg,"GR,FKLASS,FTH",AKTIV
29541747,Västervångskolan,Lina Johansson,1282,Exercisgatan 60,26139,Landskrona,55.88738660551037,12.818524453357641,0418-474134,vastervang@landskrona.se,http://www.landskrona.se/vastervang,"GR,FKLASS,FTH",AKTIV
28306495,Läraskolan,Veronica Forsberg,0305,Trädgården 12,74632,Bålsta,59.56415266039132,17.531511125079692,0171-667600,skolledning@laraskolan.se,http://www.laraskolan.se,"GR,FKLASS,FTH",AKTIV
44951449,Anpassad grundskola inriktning ämne,Lena Seydlitz,2181,Skogsfruvägen 51,81141,Sandviken,60.62229513920378,16.743502344806917,026-241616,lena.seydlitz@edu.sandviken.se,www.sandviken.se,"FTH,GRAN",AKTIV
36513280,Futuraskolan International Gåshaga,Richard Peter Bond,0186,Värdshusvägen 3-5,18166,Lidingö,59.35728056221195,18.225913385053644,08-7663761,gashaga@futuraskolan.se,http://www.futuraskolan.se,"GR,FKLASS,FTH",AKTIV
73858786,Anpassad grundskola inriktning ämnesområde,Lena Seydlitz,2181,Skogsfruvägen 24,81141,Sandviken,60.62311990685593,16.74416247627676,026-241616,lena.seydlitz@edu.sandviken.se,www.sandviken.se,"FTH,GRAN",AKTIV
24142153,Futuraskolan International Bergtorp,Kevin James Munro,0160,Viggbyholmsvägen 59,18369,Täby,59.447232471807276,18.102405627496626,072-1884666,bergtorp@futuraskolan.se,http://www.futuraskolan.se,GR,AKTIV
40364194,Gunnarsbo ABC,Carina Irvefors,0642,Skolgatan 8A,56531,Mullsjö,57.91810484378548,13.88257519619428,0392-14000,kommun@mullsjo.se,http://www.mullsjo.se,"GR,FKLASS,FTH",AKTIV
40467992,Futuraskolan International Hertig Karl,Katarina Vybacke,0163,Ebba Brahes väg 1,19269,Sollentuna,59.47734503030294,17.908144161978946,072-3712799,hertigkarl@futuraskolan.se,http://www.futuraskolan.se,"GR,FKLASS,FTH",AKTIV
40152896,Gunnarsboskolan,Peter Hjortmar,0642,Skolgatan 8H,56531,Mullsjö,57.918788974707155,13.881943417613627,0392-14000,kommun@mullsjo.se,http://www.mullsjo.se,"GR,FTH",AKTIV
36276828,Futuraskolan International Kottla,Adrian Noel Edward Barzey,0186,Kottlavägen 116C,18141,Lidingö,59.3559153874423,18.169672509569835,073-1544336,kottla@futuraskolan.se,http://www.futuraskolan.se,GR,AKTIV
47986219,Futuraskolan International Rådan,Catharina Tornberg,0163,Rådan skolan 3,19138,Sollentuna,59.39974889766551,18.001190527450333,076-7242558,radan@futuraskolan.se,http://www.futuraskolan.se,"GR,FKLASS,FTH",AKTIV
40995060,Kronängsskolan,Carina Irvefors,0642,Gunnarsbovägen 33,56532,Mullsjö,57.92176403888036,13.886003097759245,0392-14000,kommun@mullsjo.se,http://www.mullsjo.se,"GR,FKLASS,FTH",AKTIV
40978257,Futuraskolan International School of Stockholm,Maria Nicole Macdonald,0180,Erik Dahlbergsgatan 58-62,11557,Stockholm,59.34813605899662,18.093837484644805,+46708100153,international@futuraskolan.se,http://www.futuraskolaninternational.se,"GR,FTH",AKTIV
65487837,Futuraskolan International Stockholm,Racheal-Ann Zita Narcis Björk,0180,Erik Dahlbergsgatan 58-62,11557,Stockholm,59.348123025350006,18.093818702106386,073-9733812,stockholm@futuraskolan.se,http://www.futuraskolan.se,"GR,FKLASS,FTH",AKTIV
53803818,Björksätraskolan F-9,Emma Smiding,2181,Björksätra Mitt 1,81150,Sandviken,60.6047555511379,16.748241760134828,026-241160,emma.smiding@edu.sandviken.se,http://sandviken.se/utbildningforskola/grundskola/kommunalagrundskolor.4.31cc567714529846d7448e0.html,"GR,FKLASS,FTH",AKTIV
28156767,Trollehöjdskolan,Carola Granath Bergh,0642,Gunnarsbovägen 29,56532,Mullsjö,57.92076483107567,13.884625332340454,0392-14000,kommun@mullsjo.se,http://www.mullsjo.se,GR,AKTIV
82989546,Gullhedskolan,Carlos Santis Salinas,2181,Gullsjövägen 11,81171,Järbo,60.71551872296572,16.591307279071817,026-242490,carlos.santis.salinas@edu.sandviken.se,http://www.sandviken.se/gullhedskolan,"GR,FKLASS,FTH",AKTIV
72318069,Hedängskolan 6-9,Carlos Santis Salinas,2181,Vallbyvägen 33,81230,Storvik,60.58928516364783,16.527391708586872,0290-33511,carlos.santis.salinas@edu.sandviken.se,www.sandviken.se,"GR,FTH",AKTIV
20638199,Hedängskolan F-5,Carlos Santis Salinas,2181,Vallbyvägen 33,81230,Storvik,60.58928516364783,16.527391708586872,0290-33511,carlos.santis.salinas@edu.sandviken.se,www.sandviken.se,"GR,FKLASS,FTH",AKTIV
69306171,Åsedaskolan F-6,Johannes Ankarbranth,0760,Östra Kyrkogatan 7,36430,Åseda,57.171184578461464,15.350099511953534,0474-47108,bun@uppvidinge.se,http://www.uppvidinge.se/,"GR,FKLASS,FTH",AKTIV
38969377,Jernvallskolan,Emma Smiding,2181,Hamngatan 20,81161,Sandviken,60.6063411766556,16.774450803652133,026-241142,emma.smiding@edu.sandviken.se,http://www.sandviken.se/jernvallsskolan,"GR,FKLASS,FTH",AKTIV
75658239,Åsedaskolan 7-9,Eva Thörn,0760,Östra Kyrkogatan 7,36430,Åseda,57.17116083822317,15.34829999598194,0474-47108,bun@uppvidinge.se,http://www.uppvidinge.se/,GR,AKTIV
88248777,Kungsgårdens skola,Jenny Bergström,2181,Korsikavägen 1,81240,Kungsgården,60.605089269017945,16.619021283137176,026-240954,jenny.bergstrom@edu.sandviken.se,http://www.sandviken.se/kungsgardensskola,"GR,FKLASS,FTH",AKTIV
78907748,Murgårdsskolan,Jenny Bergström,2181,Skolgatan 3,81133,Sandviken,60.61570204697754,16.766760200496385,026-240954,jenny.bergstrom@edu.sandviken.se,http://www.sandviken.se,"GR,FTH",AKTIV
80131736,Norrsätraskolan,Carlos Santis Salinas,2181,Skogsfruvägen 51,81141,Sandviken,60.62377345246108,16.742965310743894,026-242490,carlos.santis.salinas@edu.sandviken.se,http://www.sandviken.se/norrsatraskolanf6,"GR,FTH",AKTIV
41128931,Sandbacka skola,Jenny Bergström,2181,Kyrkogatan 16,81134,Sandviken,60.62430970925027,16.78415373818947,026-240954,jenny.bergstrom@edu.sandviken.se,www.sandviken.se,"GR,FKLASS,FTH",AKTIV
18586060,Sätra skola,Emma Smiding,2181,Albertsgatan 14,81152,Sandviken,60.59418807075727,16.730084993400332,026-240096,emma.smiding@edu.sandviken.se,http://www.sandviken.se/satraskola,"GR,FKLASS,FTH",AKTIV
92306906,Vallhovskolan,Carlos Santis Salinas,2181,Vallhovskroken 15,81137,Sandviken,60.6176697096176,16.737208495515038,026-241851,carlos.santis.salinas@edu.sandviken.se,http://www.sandviken.se/vallhovskolan,"GR,FKLASS,FTH",AKTIV
86139352,Västanbyns skola,Jenny Bergström,2181,Länsmansvägen 14,81135,Sandviken,60.640612152910975,16.795262401963523,026-240954,jenny.bergstrom@edu.sandviken.se,http://www.sandviken.se/vastanbynsskola,"GR,FKLASS,FTH",AKTIV
20666715,Årsunda Kyrkskola,Jenny Bergström,2181,Storsjövägen 3,81173,Årsunda,60.52307517272498,16.738716453129356,026-240954,jenny.bergstrom@edu.sandviken.se,http://www.sandviken.se/arsundakyrkskola,"GR,FKLASS,FTH",AKTIV
73076578,Österfärnebo skola,Jenny Bergström,2181,Framnäsgatan 16,81174,Österfärnebo,60.305052219600995,16.79645680982499,026-240954,jenny.bergstrom@edu.sandviken.se,http://www.sandviken.se/osterfarneboskola,"GR,FKLASS,FTH",AKTIV
79397845,Höjdenskolan F-3,Fredrik Höggärde,1439,Lovägen 1,45831,Färgelanda,58.57505179751347,11.99412332578673,0528-567230,fredrik.hoggarde@fargelanda.se,http://www.fargelanda.se,"GR,FKLASS,FTH",AKTIV
52023534,Valboskolan 1-9 Anpassad grundskola,Fredrik Höggärde,1439,Allhemsvägen 5,45880,Färgelanda,58.56843814294238,11.990699702989364,0528-567230,fredrik.hoggarde@fargelanda.se,http://fargelanda.se,GRAN,AKTIV
83198353,Högsäter skola,Annelie Svanberg Andersson,1439,Rännelandavägen 9,45870,Högsäter,58.651384034567876,12.05109707837557,0528-567382,annelie.svanberg@fargelanda.se,http://www.utb.fargelanda.se/skolor/hogsater,"GR,FKLASS,FTH",AKTIV
93581868,Adelövs friskola,Pernilla Andersson,0687,Adelöv 2,57398,Tranås,58.025758593216985,14.667808941802075,0140-70016,rektor@adelovsfriskola.se,http://www.adelovsfriskola.se,"GR,FKLASS,FTH",AKTIV
99759166,Valboskolan 4-6,Veronica Corell,1439,Allhemsvägen 5,45832,Färgelanda,58.56843814294238,11.990699702989364,0528-567260,veronica.corell@fargelanda.se,http://www.fargelanda.se,"GR,FTH",AKTIV
17089857,Valboskolan 7-9,Mattias Wetterwik,1439,Allhemsvägen 5,45832,Färgelanda,58.56843814294238,11.990699702989364,0528-567362,mattias.wetterwik@fargelanda.se,http://www.fargelanda.se,GR,AKTIV
48056070,Torsö Skärgårdsskola,Annie Jonzon,1493,Hässlestadsvägen 1,54291,Torsö,58.78911187629741,13.811791544526296,070-2331384,info@torsoskola.se,http://www.torsoskola.se,"GR,FKLASS,FTH",AKTIV
35061408,Ödeborgs skola,Veronica Corell,1439,Munkedalsvägen 8,45840,Ödeborg,58.545428956729346,11.968434817164313,0528-567260,veronica.corell@fargelanda.se,http://www.fargelanda.se,"GR,FKLASS,FTH",AKTIV
68954823,Mullsjö anpassad grundskola,Peter Hjortmar,0642,Skolgatan 8H,56531,MULLSJÖ,57.9187689621513,13.882024633985539,0392-14000,kommun@mullsjo.se,www.mullsjo.se,"GRAN,FTH",AKTIV
61454000,Jönsbergska Idrottsskolan Norrköping,Patrik Jönsson,0581,Sprängstensgatan 1,60379,Norrköping,58.572275333733714,16.181667234949938,011-286700,patrik.jonsson@jonsbergska.se,http://www.jonsbergska.se,GR,AKTIV
38278821,Alneskolan 5-9,Jenny Björkman,2284,Norra Skepparvägen 101,89178,Bonässund,63.26893923259853,18.77778178555168,0660-265470,jenny.bjorkman@ornskoldsvik.se,http://www.ornskoldsvik.se/alneskolan,GR,AKTIV
69067954,Alneskolan F-4,Marianne Hägglund,2284,Norra Skepparvägen 101,89178,Bonässund,63.2690272025246,18.77785315893667,0660-265470,marianne.hagglund@ornskoldsvik.se,http://www.ornskoldsvik.se/alneskolan,"GR,FKLASS,FTH",AKTIV
51597705,Anundsjöskolan,Mats Falck,2284,Köpmangatan 68,89530,Bredbyn,63.44473655287345,18.117335035993275,0660-265211,mats.falck@ornskoldsvik.se,http://www.ornskoldsvik.se/bredbynskolan,"GR,FKLASS,FTH",AKTIV
